UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,Navigations,A87408,,,,,,,,,1642,"Ioyfull nevves from sea: or, Good tidings from my Lord of Warwicke, of his encounter with some Spanish ships, with the happy successe he obtained thereby. :$bAlso herein is declared what store of ammunition, money, and other necessaries for war, were by our English ships taken from them. viz. muskets 500 swords 507 pikes and halfe pikes 813 dragoones 99 arms for horse &amp; foot 150 pistolls 200 calrvers 76 ordnance peices [sic], and murtherers 53 and 300000 pound in money. Manifesting to the whole kingdome the wonderfull worke of God, in delivering those that are traytors to the truth of his word, and enemies to the true Catholicke and Protestant religion.",,,,
,Navigations,A87414,,,,,,,,,1649,"Joyfull nevves from the Princes fleet at sea; :$bcontaining a narrative of the several fights and ingagements, between the two Navies, the Bristoll Men of War, and the London and Yarmouth Marchants, since the first of Aprill 1649. With the resolution of the Princes sea-men touching the Parliament and Army and two of them adjudged to die, and to be hang'd up at the main masts, for declaring against the proceedings of prince Rupert. As also the manner how they were rescued from him by the rest of the mariners. Likewise, a great victory obtained by Col. Jones in Ireland, against the Marquesse of Ormond. And the proposals of the Lord Inchiquins army, to be sent to the parliament of England. Published by authority.",,,,
,Navigations,A87766,,,,,,,,,1642,"The King of Denmarck. :$bThe King of France, the King of Spain, the states of Vevice [sic] navies on the seas, intended for England. With the cause of their comming, and their intents. As also the just number of all their navies, and the souldiers with them, and where each navie lyes. Likewise, the Danes and Italians resolution concerning His Majesty. And the names of the captains of each navie, Captain Keevalo Dunous for the Danes. Captain De Sunae Bewit for France. Captain Don Pedringano for Spain. Captain Hupah Fenao for the Italians.",,,,
,Navigations,A87768,,,,,,,,,1658,"The King of Spains cabinet council divulged; or, A discovery of the prevarications of the Spaniards with all the princes and states of Europe, for obtaining the universal monarchy.",,,,
,Navigations,A87865,,,,,,,,,1697,"The chief articles of the peace, concluded betwixt the emperor, empire, and France.",,,,
,Navigations,A87925,,,,,,,,,1699,"A letter from a gentleman in America, to his friend in Scotland",,,,
,Navigations,A87939,,,,,,,,,1650,"A letter from Amsterdam conteining the full relation of the proceedings of the Prince of Orange against that city, :$band the transactions betwixt him, and the citizens, their opening of the sluces to drown the said city, with severall other passages thereupon, and the copy of the Prince of Orange his letter the magistrates of the city. With an exact relation of the five days seige or blocking up, of Amsterdam by the Prince of Orange, and Grave William of Nassaw. Together with a particular discovery of the whole design and opening the sluces to let in the sea, which hath overflown great part of the land.",,,,
,Navigations,A87940,,,,,,,,,1684,A letter from Amsterdam to M.C. in London :$bDiscovering the taking of Sr. Thomas Armstrong with the narrow escape of my Lord Gray and Mr. Eerguson at Leyden in Holland.,,,,
,Navigations,A87949,,,,,,,,,1652,"A letter from General Blakes fleet with the particulars of the great and bloody fight with the Dutch, :$bneer Goodwin Sands, on Tuesday night last. And the pursuit of the Hollanders by the English then and since. Also the particulars of the losse on both sides.",,,,
,Navigations,A87963,,,,,,,,,1692,"A letter from Scotland :$bgiving a true relation of the present posture of affairs in that kingdom, in reference to the expected invasion from France; : and particularly, the care that was taken to prevent the Castle of Edinburgh from being betrayed. : Together with two proclamations, the one against ministers not praying for Their Majesties King William and Queen Mary. : The other for a solemn national monthly-fast : licensed May the 7th, J.F. 1692.",,,,
,Navigations,A87973,,,,,,,,,1653,"A Letter from the fleet, with a diurnal account of the military affairs between the English and the Dutch, :$bfrom Friday the 3d. of June, till Thursday the 9th. of June. Relating the taking and firing many of the Dutch since the late fight, the blocking up Flushing and other harbours, the landing of men at the Texel aud [sic] in Zealand, and the opposition made by the Hollanders.",,,,
,Navigations,A87974,,,,,,,,,1692,A Letter from the French King to the great Turk :,,,,
,Navigations,A87983,,,,,,,,,1648,"A letter from the Lord Mayor, aldermen and Common Councell of the City of London; :$bin answer to a letter from the L. Generall, and the armies seizing and carrying away great summes of money from Weavers Hall, and Goldmsiths Hall; and an accompt what that money was for. And a fight at sea, certain ships lying before Portsmouth, and the last remarkable news from the Earle of Warwick. Also a warrant from the Lord Generall, to the aldermen and deputies of the respective wards within the City of London; and the proceedings thereupon.",,,,
,Navigations,A88016,,,,,,,,,1652,"A letter sent from the states of Holland to the King of Scots, :$bimploring his personal residence and assistance: with their desires, propositions, engagement, and promise; agreed upon at a general councel held at the Hague, the 23 of this instant July; and presented by the Lord Boretz. Signed, A. Beauchurst. Also, His titular Majesties answer thereunto; and the great preparations at the Hague for his Royal entertainment. With the declaration of Lieut. Col. John Lilburn touching the same. Published throughout the United Provinces.",,,,
,Navigations,A88037,,,,,,,,,1700,A letter to S C.M. a member of Parliament :$bfrom an inhabitant of the island of Barbadoes,,,,
,Navigations,A88410,,,,,,,,,1683,"A further account of East-New-Jarsey by a letter write [sic] to one of the proprietors thereof, by a countrey-man, who has a great plantation there :$bTogether with the discription of the said province, as it is in Ogilbies atlas, printed in the year, 1671.",,,,
,Navigations,A88537,,,,,,,,,1644,"A looking-glasse of the world, or, The plundred man in Ireland.$bHis voyage, his observation of the beasts of the field, of the fishes of the sea, of the fowls of the aire, of the severall professions of men, &amp;c.",,,,
,Navigations,A88573,,,,,,,,,1699,"A treaty of commerce, navigation, and marine affairs, concluded and agreed on at Reswick :$bbetween His Most Christian Majesty's embassadors and plenipotentiaries, on the one part; and the embassadors and plenipotentiaries of the Lords the States General of the United Provinces of the Netherlands, on the other. With some account of the proceedings since between the French and Dutch commissioners relating to the tariff. Never before in English. Translated from the Dutch and French copies.",,,,
,Navigations,A88719,,,,,,,,,1652,"The last bloudy fight at sea, between the English and the Dutch, :$bon Tuesday last, upon the coast of Denmark: the manner of the engagement; the particulars of the fight; the taking of one hundred and seven ships, and above two thousand prisoners; with the pursuing of three hundred sayl to the coast of Scotland, and besieging of them in Bressie-Iland; the resolution of the Dutch-men to fight it out to the last man, and their preparation and proceedings thereupon. The concluding of a league between the States of Holland, the King of Denmark; the Queen of Sweden; and a declaration of four score of the Swedish men of war.",,,,
,Navigations,A88726,,,,,,,,,1652,"The last great and bloudy fight between the English and the Dutch, on Thursday morning last neer the Downs: :$bwith the particulars thereof, the number of men killed and wounded on the Parliaments side; and the taking, burning, sinking, and dispiersing of five and forty sayl of the Hollanders by Sir George Ayscue: with his pursuing of Van-Trump to the coast of France; and 24 of his men of war shipwrackt neer St. Mallows; also a great victory obtained by G. Blake; the number of ships taken; and a general rising of the Dutch-men; their choosing of a new admiral; and all persons to die without mercy that will not engage. Sent in a letter to the Parliament of England, and the Councell of State, on Sabbath-day; and printed according to order.",,,,
,Navigations,A88898,,,,,,,,,1659,"England described: or The several counties &amp; shires thereof briefly handled. :$bSome things also premised, to set forth the glory of this nation. /$cBy Edward Leigh Esquire, Mr of Arts of Magdalen-Hall in Oxford.",,,,
,Navigations,A88924,,,,,,,,,1699,"Decennium luctuosum :$bAn history of remarkable occurrences, in the long war, which New-England hath had with the Indian salvages, from the year, 1688. To the year 1698. Faithfully composed and improved. [One line of quotation in Latin]",,,,
,Navigations,A89033,,,,,,,,,1653,"A memento for Holland :$bor A true and exact history of the most villainous and barbarous cruelties used on the English merchants residing at Amboyna in the East-Indies, by the Netherland governor and conncel [sic] there. Wherein is shewed what tortures were used to make them confess a conspiracy they were never guilty of; by putting them on the rack, and by a water torture, to suffocate them; and by burning them under their arm pits, and soals of their feet, till their fat by dropping extinguished the candles.",,,,
,Navigations,A89111,,,,,,,,,1652,"A message sent to the L. Admiral Vantrump from the High and Mighty Lords the States General of the united Provinces, touching hostile acts toward all English ships, whether merchants of others. :$bWith the burning and consuming of the state-house and bank of money at Amsterdam, and the firing of a gallant ship in the harbour; and the debates of the states at the Hague, touchin their constituting the young Pr. of Orange, Governor of the United Provinces. Likewise, a full and perfect relation of the late transactions betwixt the two fleets under the command of Sir Geo. Ascue, and Admiral Vantrump upon the Downs; with Vantrumps design to have surprised our ships in the hope; his sailing westward, and his design therein. Also a bloudy fight at sea, and the taking of divers Dutch ships by his excellency General Blake in the Northern seas.",,,,
,Navigations,A89128,,,,,,,,,1643,"The mid-nights vvatch, or, Robin Good-fellow his serious observation; :$bwherein is discovered the true state and strength of the kingdome as at this day it stands without either faction or affaction.",,,,
,Navigations,A89296,,,,,,,,,1652,"A more perfect and exact relation of the last great and terrible sea-fight neer the Downs, :$bbetween the two great fleets of England and Holland, on Tuesday last: with a list of the particulars; the chasing of the Dutch fleet to their own coast, on Wednesday and Thursday; the great execution done on both sides; the number of ships sunk, taken, batter'd, rent and torn; and divers of the English forced to strike into harbor for fear of sinking; with the return of Gen. Blake to the Downs: and another bloudy fight neer the Streights between the English and Dutch, continuing for the space of 3 days; with the sad event and success therof.",,,,
,Navigations,A89344,,,,,,,,,1662,The lawes of Virginia now in force :$bcollected out of the assembly records and digested into one volume : revised and confirmed by the Grand Assembly held at James-City by prorogation the 23d of March 1661 in the 13th year of the reign of our soveraign lord King Charles the II.,,,,
,Navigations,A89355,,,,,,,,,1659,"A most exact and true relation, extracted out of the registers of the acts, ordinances, and publick instruments. :$bWheerby [sic] those passages are laid open, which hapned since the pacification made at Roschilt, on the 26. of Febr. 1657/8. between the most serene princes, the kings of Denmark and Norway, and the King of Sweden; as also, since the immediately ensuing treaties, at Coppenhaghen, and elsewhere, between the Danish commissioners, and the Sweedish ambassadors ... the Swedes infringing the said peace and treaties ... without any cause ... did on the 9th of August of the same year, lay siege unto the the [sic] kingly residency of Coppenhaghen, and to the Castle of Cronenberg, both by sea and land. Translated out of the Danish, and High Dutch copies, printed at Coppenhaghen. Together with a letter written from Hamborough, by an impartial hand. Demonstrating the several mistakes, and sinister allegations, in the Swedish relation ...",,,,
,Navigations,A89357,,,,,,,,,1693,"The most excellent and famous history of the most renowned knight, Amadis of Greece, surnam'd, the Knight of the Burning Sword, son to Lisvart of Greece, and the fair Onoloria of Trebisond :$bRepresenting his education in the court of King Magadan, his conquering of the defended mountain, his combat with his grandfather the Emperor Esplandian, his killing Frandalon the Ciclops, and falling in love with Lucella, daughter to Alpatracy King of Sicily, his arrival in the isle of Argenes, where he put an end to the enchantments of Queen Zirfea, his assisting his great-grandfather King Amadis in the island of the great Siclades, and in respect to him taking on himself the name of Amadis of Greece: together with the high and noble enterprizes of his cozen Lucencio, Gradamart son to the King of the Giants island, Birmartes son to the King of Spain, and many other noble knights and gallant ladies: all no less useful, than pleasant. Humbly addrest to the beauties of Great Brittain. By a person of quallity. Licensed according to order.",,,,
,Navigations,A89378,,,,,,,,,1642,"A Most true relation of the great and bloody battell fought upon Monday last neer the coast of England, by three of the Earl of Warwicks ships; namely, the James, George, and Gray-hound, :$bagainst Col. Goring with 7. ships, who was comming to assist His Majesty against the Parl. declaring also the wonderfull victory which they hath obtained against the said Col. Goring, sinking three of his ships, and making all the rest to fly. Also how the states of Holland hath taken 30. sail of ships that were comming to England, laden with great store of arms and ammunition, which were sent from the Prince of Orange and the Dutch cavaleers to His Majesty.",,,,
,Navigations,A89620,,,,,,,,,1654,"Bellum Tartaricum, or The conquest of the great and most renowned empire of China, by the invasion of the Tartars, :$bwho in these last seven years, have wholy subdued that vast empire. Together with a map of the provinces, and chief cities of the countries, for the better understanding of the story. /$cWritten originally in Latine by Martin Martinius, present in the country at most of the passages herein related, and now faithfully translated into English.",,,,
,Navigations,A89650,,,,,,,,,1689,"News from the fleet. :$bBeing a true account of what has occurr'd therein since the Dutch ships join'd them in their present expedition for Brest. : With a list of the English and Dutch ships and guns. : Licensed July 24. 1689. J.F. : From the fleet at sea near Ushant, July the 13th, 1689.",,,,
,Navigations,A89825,,,,,,,,,1655,America: or An exact description of the West-Indies: :$bmore especially of those provinces which are under the dominion of the King of Spain. /$cFaithfully represented by N.N. gent.,,,,
,Navigations,A89904,,,,,,,,,1652,"A declaration of the high and mighty lords, the States of Holland, concerning the Parliament and common-wealth of England; :$bwith their instructions and decree given to the Lord High-Admiral Vantrump, for the taking of all English and Scottish ships: and his resolution to fight it out to the last man, against all those who shall engage against them: together with the advancing of the King of Scots standard; his royal message to 7 Chrisitan kings and princes: and L. Col. Lilburns letter to the Lord Gen. Cromwel.",,,,
,Navigations,A89911,,,,,,,,,1650,"The treaty and articles of agreement between the Estates of Holland, the Prince of Orange, and magistrates of Amsterdam. :$bWith an exact narrative of the chief passages and proceedings at the besieging of the said town by the Prince of Orange; the manner of raising their batteries, and 300 piece of ordnance mounted against the Prince's army. Also the discovery of a great plot and designe aagainst [sic] the towns of Delph. Dort, Medembleck, Harlen and Hoarn. With the Prince's seizing on several Lords of Holland, and commiting them prisoners to Lovestein Castle.",,,,
,Navigations,A90013,,,,,,,,,1648,"New propositions for peace, :$bpresented to the Kings most excellent Majesty, by the commissioners of the Lords and Commons assembled at Westminster, and His Majesties Royall assent, and gracious answer thereunto on Munday last. VVith His speech in the treaty chamber, concerning the Army. And the joyfull and happy proceedings, of the King, Lords, and Commons, in the treaty. Also, the propositions of the Prince of Wales, to the Earle of Warwick, for a conjunction between the two Navies at Sea: with his Lordships answer thereunto.",,,,
,Navigations,A90076,,,,,,,,,1642,"News from Germanie. :$bWherein is also related, how the emperours brother Arch-duke Leopold-William hath proceeded according to martiall law against those regiments that ran away in the late battell fought betwixt him and the Swedish generall Torstensohn, near Leipzigk the 23. of October last, 1642.",,,,
,Navigations,A90084,,,,,,,,,1690,"News from New-England: :$bin a letter written to a person of quality, wherein is a true account of the present state of that countrey, with respect to the late revolution, and the present war with the Indians there. : Together with a relation of a late and bloody fight between the English and the Indians, wherein the latter were routed : As also of a pretended miracle of the French Jesuits in that part of the world : Licens'd Febr. 27. 1689. J.F.",,,,
,Navigations,A90111,,,,,,,,,1699,An ode made on the welcome news of the safe arrival and kind reception of the Scottish colony at Darien in America,,,,
,Navigations,A90157,,,,,,,,,1642,"Oneales escape out of the Tower of London, on Thursday last, being the 5. day of this present May, 1642. :$bTogether with the supposed manner and means of his escape. Wherin is expressed all his trecherous endeavours, plots, and conspiracies, wherein hee hath expressed himself a consanguinean to that rebellious family in Ireland. Together with all the articles exhibited against him, likewise all his accusations, averred and approved by divers honourable persons unto the House of Parliament.",,,,
,Navigations,A90411,,,,,,,,,1691,The frame of the government of the province of Pennsylvania in America,,,,
,Navigations,A90463,,,,,,,,,1648,"A perfect description of Virginia: :$bbeing, a full and true relation of the present state of the plantation, their health, peace, and plenty: the number of people, with their abundance of cattell, fowl, fish, &amp;c. with severall sorts of rich and good commodities, which may there be had, either naturally, or by art and labour. Which we are fain to procure from Spain, France, Denmark, Swedeland, Germany, Poland, yea, from the East-Indies. There having been nothing related of the true estate of this plantation these 25 years. Being sent from Virginia, at the request of a gentleman of worthy note, who desired to know the true state of Virginia as it now stands. Also, a narration of the countrey, within a few dayes journey of Virginia, west and by south, where people come to trade: being related to the governour, Sir William Berckley, who is to go himselfe to discover it with 30 horse, and 50 foot, and other things needfull for his enterprize. With the manner how the Emperor Nichotawance came to Sir William Berckley, attended with five petty Kings, to doe homage, and bring tribute to King Charles. With his solemne protestation, that the sun and moon should lose their lights before he (or his people in that country) should prove disloyall, but ever to keepe faith and allegiance to King Charles.",,,,
,Navigations,A90465,,,,,,,,,1642,"A perfect diurnall of the severall passages in our late journey into Kent, :$bfrom Aug. 19 to Sept. 3. 1642. By the appointment of both Houses of Parliament. Published for the satisfaction of those who desire true information.",,,,
,Navigations,A90480,,,,,,,,,1653,"Perfect occurrences :$bfaithfully communicating the chief intelligence and proceedings of the King of Scots, the King of France, and the Prince of Conde : with the affaires and designes now on foot in France, Denmarke, Sweden, and Portugal, in relation to the Parliament, Army, and Common-Wealth of England. Containing these ensuing occurrences, viz. 1 The message and proposals of his excellency the Lord General Cromwel, ... 2 A great victory obtained by the English against the Dutch; ... 3 The States of Hollands message to Vantrump; ... Licensed according to order.",,,,
,Navigations,A90486,,,,,,,,,1653,"A Perfect relation of the great fight between the English and Dutch fleets on Fryday and Satturday [sic] last, :$bn[e]er the coast of Portsmouth; continuing for the space of 18 houres: with a list of the particulars; the names and number of the ships that engaged; the putting to flight fourscore men of war, and 300 merchants; the taking of Van-trumps Vice-Admiral, his Rear-Admiral; and the sinking and burning of 14 more; with the loss of the Sampson, Capt. Ball, Cap. Mildmay, cap. Barker, Mr Sparrow, and some others; the shooting of the Generals ship in neer upon 700 places; the wound[i]ng of his Excellency, &amp; both his Rear-Admirals put into Portsmouth; together with the landing of the Duke of Gloucester in Flanders. Sent in a letter to the Councel of State; and published according to order.",,,,
,Navigations,A90519,,,,,,,,,1660,"An historical &amp; geographical description of the great country &amp; river of the Amazones in America. :$bDrawn out of divers authors, and reduced into a better forme; with a mapp of the river, and of its provinces, being that place which Sr Walter Rawleigh intended to conquer and plant, when he made his voyage to Guiana. /$cWritten in French by the Count of Pagan, and dedicated to Cardinall Mazarine, in order to a conquest by the Cardinals motion to be undertaken. And now translated into English by William Hamilton, and humbly offered to his Majesty, as worthy his consideration.",,,,
,Navigations,A90698,,,,,,,,,1683,"The present state of Denmark and reflections upon the ancient state thereof. :$bTogether with a particular account of the birth, education, martial atchievements and brave performances of His Royal Highness Prince George, only brother of His present Majesty of Denmark. /$cBy G. Pierreville Gent. Secretary to the King's Minister at the Court of Denmark.",,,,
,Navigations,A90756,,,,,,,,,1696,"Delici&aelig; music&aelig; :$bbeing, a collection of the newest and best songs, with the additional musick to the Indian Queen, by Mr. Daniel Purcell, as it is now acted at His Majesties theatre. Most of the songs being within the compass of the flute. With a thorow-bass, for the theorbo-lute, bass-viol, harpsicord, or organ. Composed by several of the best masters. The first book of the second volume.",,,,
,Navigations,A90775,,,,,,,,,1690,"[The pleasant and delightful] history of the renowned northern worthy, Johnny Armstrong, of Westmoreland :$bshewing his many noble deeds in his youth in divers countries, in arms against the Turks and Saracens in the Holy Land; : and how, settling at Guiltnock-hall in Westmoreland he by his industry, without any estate in lands or rents kept eightscore men to attend him, richly apparell'd well mounted and armed : how he married a fair lady, a poor knight's daughter, and of the noble entertainment at his wedding who brought him a fair son: : also an account of his many victories over the Scots, and how going to Edenborough upon the friendly invitation of that king, he and his men were all slain, valiantly fighting, whose death was revenged by his son; with many other matters of note : licens'd and enter'd according to order.",,,,
,Navigations,A90805,,,,,,,,,1689,"The politicks of the French King, Lewis the XIV. discovered :$bwith respect to Rome. Emperour, and princes of the Empire. Spain. England. United Provinces. Northern princes. Suisse cantons: and of Savoy. With a short account of his religion. Translated from the French. Licensed according to order.",,,,
,Navigations,A90873,,,,,,,,,1648,"Papers presented to the Parliament, against the Lord Inchequin Lord President of Munster in Ireland, :$bsent from Captain Crowther, Vice-Admiral of the Irish Seas. And the Lord Inchequins Declaration. With a declaration subscribed by severall eminent commanders, late of the army commanded by the Lord Inchequin. Read in both Houses of Parliament. Die Sabbathi, Aprill 15. 1648. These papers concerning the Lord Inchequins disserting the Parliament, with his declaration, and the declaration of the officers, is appointed to be published. Imprimatur Gil. Mabbott.",,,,
,Navigations,A90948,,,,,,,,,1690,"The present state of affairs in Ireland :$bbeing a full and distinct relation of the condition of the Irish army; : of the miscarriages of the French officers; : and of several other remarkable things relating to Dublin. : In a letter from Chester, of February 5. from some persons lately arrived from Ireland.",,,,
,Navigations,A91020,,,,,,,,,1649,"Prince Charles proclaimed King, :$band landed in Jersey with the Duke of York, and a list of the Lords, Knights and gentlemen of quallity arrived there with His Hignes, and His design touching the west of England. Also His entertainment by the Lord Jermane who is made governour of the Island, with the Lord Hopton and 300. other persons of note, that were convoyed by a statesmen of warre with the Duke of Yorks declaration touching his brother the declared King. And his Highnesses message to the King of France, and a present of one hundred thousand crownes sent him by the Cardinall.",,,,
,Navigations,A91023,,,,,,,,,1642,"Prince Roberts disguises; or A perfect true relation of the severall shapes he has taken, since the Lord Generall went forth first from London; :$bwith a discovery of the pollicy he hath used, to be eye witnesse, and to know his Excellencies strength. Also how he came up to the city disguised like a vvoman, and viewed all the severall vvorkes, and trenches. Related to an inne-keeper at Colebrooke, who was toule it in a merry humour by one of the cavaliers, and sent by the said innekeeper, in a letter to Mr. Johnson, in Barbakin.",,,,
,Navigations,A91104,,,,,,,,,1653,"Propositions for peace, presented to the high and mighty states of Holland, :$bby the subjects of the Netherlands, for a cessation of all hostility, and an accommodation with his excellency the Lord Gen. Cromwel, and the present power in England. Together with a diurnal of the present affaires, and designes, now on foot, in Denmark, Sweden, and the United Provinces, concerning the soveraignty of the Commonwealth of England, both by sea and land. Translated out of Dutch into English.",,,,
,Navigations,A91108,,,,,,,,,1642,"The Propositions made by the Citie of London, for the raising of a million of mony, for the quick subduing of the bloudy rebels in Ireland, :$bwell weighed, and considered of, by divers gentlemen here in towne, and approved of, and consented unto, by the honorable House of Commons, and presented unto the Lords for their concurrence therein, and to joyn in an humble petition to his Majesty for his consent thereunto. Twenty members of the House of Commons having already subscribed for twentie thousand pounds.",,,,
,Navigations,A91687,,,,,,,,,1648,"The resolution of his Excellency the Lord General Fairfax, and his Generall Councell of Officers. :$bConcerning Major Generall Brown, sheriffe of the honourable City of London, and the time of their bringing him to tryall; with his excellencies declaration to the citizens. Also, the dangerous articles of impeachement against the King; and the charge of the Army, for the bringing of his Majesty to a speedy tryall, justice, and judgment. With a remonstrance from the navie, touching th army, and the sea-mens resolution thereupon.",,,,
,Navigations,A91712,,,,,,,,,1659,"France no friend to England. Or, The resentments of the French upon the success of the English. :$bAs it is expressed in a most humble and important remonstrance to the King of France, upon the surrendring of the maritime ports of Flanders into the hands of the English. Wherein, much of the private transactions between Cardinal Mazarin and the late Protector Oliver, are discovered. Translated out of French.",,,,
,Navigations,A91952,,,,,,,,,1660,"The memoires of the Duke of Rohan: or, A faithful relation of the most remarable occurrences in France; :$bespecially concerning those of the Reformed Churches there. From the death of Henry the Great, untill the peace made with them, in June, 1629. Together with Divers politick discourses upon several occasions. /$cWritten originally in French, by the Duke of Rohan And now Englished by George Bridges of Lincolns-Inne, Esq;.",,,,
,Navigations,A91997,,,,,,,,,1652,"The resolution of the Hollanders concerning their fisher-men in the Northern seas; :$bwith the peoples arming themselves; their threatning declaration against their magistrates; and Vantrumps returning into the Downs with above a hundred sail, and his design against the English. Also a fight a sea between the English and the Dutch, with the particulars thereof, and the number of ships sunk and taken on both sides. With a full and ample relation of the mischief done by the great fire at Amsterdam. Likewise, the proceedings of the King and Court of France, and the Parliament of Paris: as also the hanging of divers of the Parliaments souldiers in Scotland.",,,,
,Navigations,A92044,,,,,,,,,1660,"The royal chronicle: :$bwherein is contained, an historical narration of His Majesties Royal progress; the princely cabinet laid open, with an embleme to Great Brittain; the peoples diadem, proceeding from the ornament and crown of their gracious Lord and soveraign; the incomparable studies of His Majesty in the government of Kings, to the admiration of all forreign princes; and His Majesties leige people within these His realms and dominions; His great endowments aud [sic] experience, in religion, law, and governments; His mercy rejoycing over justice, and his justice cutting out work for his mercy; His gracious pardon to offenders, and His Christian speech to the London ministers.",,,,
,Navigations,A92051,,,,,,,,,1660,"The royal pilgrimage, or The progresse and travels of King Charles the Second, through the most and greatest courts of Europe. /$cBy an eye witnesse.",,,,
,Navigations,A92196,,,,,,,,,1648,"An itinerary contayning a voyage, made through Italy, in the yeare 1646, and 1647. :$bIllustrated with divers figures of antiquities. Never before published. /$cBy Jo: Raymond, Gent.",,,,
,Navigations,A92230,,,,,,,,,1696,"Reasons for preserving the publick market of Blackwell-Hall, and restraining the Levant Company of Merchants from deferring their shipping as long as they please :$bhumbly offer'd to the Parliament.",,,,
,Navigations,A92247,,,,,,,,,1700,"Reasons humbly offered for continuing the right of foreign-built ships, now belonging to English owners, to load at and from any of the plantations for England directly",,,,
,Navigations,A92264,,,,,,,,,1696,"Reasons humbly offer'd to the High Court of Parliament, for suspending that part of the Act of Navigation (during the war with France) which obliges the master, and three fourths of the marriners (of his ship) to be English",,,,
,Navigations,A92270,,,,,,,,,1690-1699,"Reasons humbly offer'd to the honourable the Commons of England assembled in Parliament, :$bshewing the great loss that accrues to their Majesties in their revenue, and their subjects both at home and in their plantations abroad, by the African Company's ingrossing the sole trade of Africa ..",,,,
,Navigations,A92291,,,,,,,,,1693,"Reasons proposed for the encouragement of all people to under-write to the new subscriptions, appointed to be made to the late East-India companyes stock",,,,
,Navigations,A92363,,,,,,,,,1653,"A Relation of the engagement of the fleet of the Common-wealth of England under the command of Gen. Blake, Gen. Deane, and Gen. Munke. With the Dutch fleet, under the command of Van Trump. :$bAbstracted out of severall letters and relations made to the Councell of State. And a list of the particulars of the losse on both sides. With the copy of a letter from the commissioners of prize goods from Dover, touching the said fight between the English and the Dutch. And the particulars of all the three fights, on Friday, Saturday and Sunday last. And the glorious victory in taking, sinking, and totall dispersing the Hollanders fleet, which was between four and 500 saile. Imprimatur, Hen. Scobel Cleric. Parliamenti.",,,,
,Navigations,A92373,,,,,,,,,1666,"A Relation of the passages in the battel at sea, between the fleet of England, and the United Neitherlands [sic] :$bcollected according to the charge &amp; order of the Lords States General, dated June 24/14 [sic] 1666 /$cby the Lords De Witt, councill-pensioner, Vrybergen, Van der Hoolck, Kan &amp; Gerlacius, deputies &amp; plenipotentiaries of the States General, at present beeing in the VVielings, for expediteing [sic] &amp; over the imploy of the foresaid Neitherlands [sic] fleet ; translated faithfully out of the Dutch copy, &amp; published for the undeceiving of the English nation",,,,
,Navigations,A92384,,,,,,,,,1647,"A relation of the whole proceedings concerning the redemption of the captives in Argier and Tunis. :$bWith the translates and copies of the letters from the Bashaw, Duana, Mufty, Caddee, and Shoudes, unto both the Honourable Houses of Parliament. As also the letters from Edmond Cason Esq; agent for the Parliament there, to the Honourable, the Committee for the Navie. Together with a list of the captives names redeemed, and the prizes they cost there in the market. Published by special authority.",,,,
,Navigations,A92385,,,,,,,,,1689,"A Relation of what passed in Connaught between His Majesties forces under the command of Brigadier Sarsfield, and the rebels led by the Lord VVeyer, the Collonels Floyd, Russel, &amp;c upon the army decamping from Allardstown",,,,
,Navigations,A92402,,,,,,,,,1699,"Remarks on the observations, offer'd by a true English-man :$bwho is not a sailor, tho' of long service in the navy.",,,,
,Navigations,A92501,,,,,,,,,1695,"An act of Parliament for encourageing the Scots Affrican and Indian Company. :$bEdinburgh, June 26. 1695.",,,,
,Navigations,A92550,,,,,,,,,1649,"A declaration of the Parliament of Scotland for rerigion [sic], crown, and covenant, :$band their resolution to adhere thereunto, and to preserve and maintain their ancient government, by a mixt monarchy of King, Lords, and Commons, and their further proceedings thereupon, in relation to their young King, and the Parliament of England. Also, a declaration to the citizens of London, concerning twenty thousand horse and foot to be raised for the Prince, under the command of Generall Hatzfield, with the advice and proposals thereupon. And the King of Denmark's sending forth a new fleet to fall vpon the English ships.",,,,
,Navigations,A92642,,,,,,,,,1643,"A declaration of the Lords of His Majesties Privie-Councell in Scotland; and commissioners for conserving the articles of the treaty: :$bfor the information of His Majesties good subjects of this kingdom. Together with a treacherous and damnable plot of the Irish, English, and Scottish papists, begun to be discovered by the unexpected apprehending of the Earl of Antrim coming from York; partly by letters which were found in the said Earls pockets, and partly by the depositions of a servant of his, who was hanged at Carrick-Fergus.",,,,
,Navigations,A92768,,,,,,,,,1652,"A sea-cabbin dialogue, between two travellers lately come from Holland :$bTranslated out of Dutch; and dedicated to all those who desire to understand things rightly.",,,,
,Navigations,A92770,,,,,,,,,1646,"A sea-fight: :$btwo ships taken by Captain Southwood, and Captain Faulkner. Prince Chares [sic] his letters, with a commission; and other letters and papers taken at Paroes, with provisions and ammunition going to relieve Pendennis Castle. With 6 pieces of ordnance, 3 murderers, 20 barrels of gun-powder 10 barrels of beef, 6 chaldron of coals, 3 fat of peas, 100 weight of match, one cask and a half of bread, a barrel of candles. Also, 50 head of cattel taken at Aram. 30 casks of salmon taken at Bereskellet; and a ship taken at Dingle with two great guns, 2 murderers, 2 chambers, and the rebels all taken prisoners. These papers being examined, are commanded to be printed, and are published according to order of Parliament.1646",,,,
