UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,Ecco-TCP,K067975.000,,CW106392204,,,,T83386,,"Sheridan, Richard Brinsley, 1751-1816.",1785,"The legislative independence of Ireland vindicated: in a speech of Mr. Sheridan's on the Irish propositions, in the British House of Commons. To which is annexed an authentic copy of the twenty resolutions, on the Irish commercial intercourse; as they passed that House, on the 30th of May, 1785;:",,"Dublin : printed by P. Cooney,",,
,Ecco-TCP,K068010.000,,CW108288624,,,,T83424,,,1704,"Aristotle's master-piece: or the secrets of generation display'd in all the parts thereof; ... Very necessary for all midwives, nurses and young-married-women.",,"London : printed for W.B. and to be sold by most booksellers in London and Westminster,",,
,Ecco-TCP,K068107.000,,CW124431609,,,,T83535,,"Dyer, John, 1652 or 3-1713.",1706 [1705],"A collection from Dyers letters: concerning the elections of the present Parliament: with an appendix, relating to some other publick matters.",,"London : printed, and sold by B. Bragg,",,
,Ecco-TCP,K068147.000,,CW121863513,,,,T83577,,"Hume, David, 1711-1776.",1766,"A concise and genuine account of the dispute between Mr. Hume and Mr. Rousseau: with the letters that passed between them during their controversy. As also, the letters of the Hon. Mr. Walpole, and Mr. D'Alambert, ... Translated from the French:",,"London : printed for T. Becket and P. A. De Hondt,",,
,Ecco-TCP,K068154.001,,CW115892904,,,,T83587,,"Dibdin, Charles, 1745-1814.",[1790],"A collection of songs, selected from the works of Mr. Dibdin: [pt.1]",,"London : printed for the author: and sold by him at his warehouse,",,
,Ecco-TCP,K068154.002,,CW115892904,,,,T83587,,"Dibdin, Charles, 1745-1814.",[1790],"A collection of songs, selected from the works of Mr. Dibdin: [pt.2]",,"London : printed for the author: and sold by him at his warehouse,",,
,Ecco-TCP,K068251.000,,CW111643730,,,,T83707,,"Macpherson, James, 1736-1796.",1760,"Fragments of ancient poetry, collected in the Highlands of Scotland, and translated from the Galic or Erse language:",,"Edinburgh : printed for G. Hamilton and J. Balfour,",,
,Ecco-TCP,K068278.000,,CW115469194,,,,T83743,,"Dibdin, Charles, 1745-1814.",1774,"The cobler: or, a wife of ten thousand. A ballad opera. In two acts. As it is performed at the Theatre-Royal, Drury-Lane.",,"London : printed for T. Becket,",,
,Ecco-TCP,K068337.000,,CW110264281,,,,T83810,,"Hey, Mrs.",1725,"A generous discovery of many curious and useful medicines and preparations, both in physic, chymistry, cookery, and stiffenry; as a drink for the small pox, ... To be had at Mrs. Hey's near the Wax-candle in St. Andrew's Norwich:",,"London : printed for the author,",,
,Ecco-TCP,K068460.000,,CW110148032,,,,T83949,,"Carey, George Saville, 1743-1807.",1770,"The old women weatherwise, an interlude: as performed at the Theatre Royal in Drury-Lane.",,"London : printed for S. Bladon,",,
,Ecco-TCP,K068536.000,,CW103850141,,,,T84034,,"Addison, Joseph, 1672-1719.",1716,"An answer to a pamphlet entituled, An argument to prove the affections of the people of England to be the best security of the government. By the author of The free-holder:",,"[Edinburgh] : According to the copy printed at London by S. Gray, Anno Dom.,",,
,Ecco-TCP,K068719.000,,CW113266646,,,,T84272,,"Dibdin, Charles, 1745-1814.",1778,"The gipsies. A comick opera, in two acts. As it is performed at the Theatre-Royal in the Haymarket:",,"London : printed by T. Sherlock, for T. Cadell,",,
,Ecco-TCP,K068720.000,,CW113295562,,,,T84273,,"Dibdin, Charles, 1745-1814.",1776,"The metamorphoses. A comic opera. In two acts. As it is performed at the Theatre-Royal, in the Hay-Market. The music by Mr. Dibdin:",,"London : sold by T. Lowndes,",,
,Ecco-TCP,K068841.000,,CW106914479,,,,T84422,,"Boerhaave, Herman, 1668-1738.",1743,"An essay on the virtue and efficient cause of magnetical cures. To which is added, a new method for curing wounds without pains, and without the application of remedies. ... Written originally in Latin, by the famous Dr. Herman Boerhaave,:",,"London : printed in the year,",,
,Ecco-TCP,K068860.000,,CW106914534,,,,T84443,,,1790,"A practical display of the philosophical system called animal magnetism, in which is explained different modes of treating, with some medical observations on the diseases of the human body,:",,"London : printed in the year,",,
,Ecco-TCP,K069107.000,,CW110138212,,,,T84741,,"Dudley, H. Bate, Sir (Henry Bate), 1745-1824.",1776,"Airs, ballads, &c. in The blackamoor wash'd white. A new comic opera. As it will be performed this evening at the Theatre-Royal, Drury-Lane:",,"[London] : Printed by Cox and Bigg, in the Savoy; and sold by J. Corral, Catherine-Street, Strand,",,
,Ecco-TCP,K069226.000,,CW113806330,,,,T84913,,"More, Hannah, 1745-1833.",[1800?],"Here and there or, this world and the next: Being suitable thoughts for the new year.",,"[London] : Sold by J. Evans, and Co.; and J. Hatchard. By S. Hazard, Bath,",,
,Ecco-TCP,K069565.000,,CW113803360,,,,T85345,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1789,Ode on His Majesty's recovery: by the author of Sympathy and humanity.,,"London : printed at the Logographic Press; and sold by J. Watter,",,
,Ecco-TCP,K069755.000,,CW112724564,,,,T85573,,"Aikin, John, 1747-1822.",1774,"Miscellaneous pieces, in prose: by J. and A. L. Aikin.",,"Belfast : printed by James Magee,",,
,Ecco-TCP,K069806.000,,CW106967881,,,,T85645,,"Musgrave, Samuel, 1732-1780.",1759,"Remarks on Dr. Boerhaave's Theory of the attrition of the blood in the lungs. By Samuel Musgrave,:",,"London : printed in the year,",,
,Ecco-TCP,K069822.000,,CW123579875,,,,T85664,,"Brown, John, 1722-1787.",1780,"The absurdity and perfidy of all authoritative toleration of gross heresy: blasphemy, idolatry, popery, in Britain. In two letters to a friend. ... By John Brown, ...",,"Glasgow : printed by John Bryce; and sold by the booksellers in town and country,",,
,Ecco-TCP,K069951.000,,CW117606045,,,,T85824,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1798,"Pity's gift: a collection of interesting tales, to excite the compassion of youth for the animal creation. Ornamented with vignettes. From the writings of Mr. Pratt. Selected by a lady:",,"London : printed for T.N. Longman; and E. Newbery,",,
,Ecco-TCP,K069952.000,,CW103988619,,,,T85825,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1799,"Gleanings in England; descriptive of the countenance, mind and character of the country. By. Mr. Pratt. Vol.IV:",,"London : printed by H. Baldwin and Son; for T.N. Longman, and O. Rees,",,
,Ecco-TCP,K069955.001,,CW100305205,,,,T85828,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1795,"Gleanings through Wales, Holland and Westphalia: with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt. [pt.1]",,"London : printed for T. N. Longman, and L. B. Seeley,",,
,Ecco-TCP,K069955.002,,CW100305205,,,,T85828,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1795,"Gleanings through Wales, Holland and Westphalia: with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt. [pt.2]",,"London : printed for T. N. Longman, and L. B. Seeley,",,
,Ecco-TCP,K069955.003,,CW100305205,,,,T85828,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1795,"Gleanings through Wales, Holland and Westphalia: with views of peace and war at home and abroad. To which is added Humanity; or the rights of nature. A poem, revised and corrected. By Mr. Pratt. [pt.3]",,"London : printed for T. N. Longman, and L. B. Seeley,",,
,Ecco-TCP,K069956.001,,CW109678449,,,,T85829,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1797,Family secrets: literary and domestic. By Mr. Pratt. In five volumes. [pt.1],,"London : printed for T.N. Longman,",,
,Ecco-TCP,K069956.002,,CW109678449,,,,T85829,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1797,Family secrets: literary and domestic. By Mr. Pratt. In five volumes. [pt.2],,"London : printed for T.N. Longman,",,
,Ecco-TCP,K069956.003,,CW109678449,,,,T85829,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1797,Family secrets: literary and domestic. By Mr. Pratt. In five volumes. [pt.3],,"London : printed for T.N. Longman,",,
,Ecco-TCP,K069956.005,,CW109678449,,,,T85829,,"Pratt, Mr. (Samuel Jackson), 1749-1814.",1797,Family secrets: literary and domestic. By Mr. Pratt. In five volumes. [pt.5],,"London : printed for T.N. Longman,",,
,Ecco-TCP,K069966.000,,CW103785569,,,,T85839,,"Dodington, George Bubb, Baron of Melcombe Regis, 1691-1762.",1761,"Occasional observations on a double-titled-paper, about the clear produce of the civil-list revenue, from midsummer 1727, to midsummer last:",,"London : printed and sold by M. Cooper,",,
,Ecco-TCP,K070022.001,,CW102194813,,,,T85928,,"Hume, David, 1711-1776.",1759,"The history of England: under the House of Tudor. ... By David Hume, Esq; In two volumes. ... [pt.1]",,"London : printed for A. Millar,",,
,Ecco-TCP,K070022.002,,CW102194813,,,,T85928,,"Hume, David, 1711-1776.",1759,"The history of England: under the House of Tudor. ... By David Hume, Esq; In two volumes. ... [pt.2]",,"London : printed for A. Millar,",,
,Ecco-TCP,K070174.000,,CW104395835,,,,T86133,,"MacNally, Leonard, 1752-1820.",1790,"An address to the Whig Club: with an essay on the judicial discretion of judges, on fiats and on bail:",,"Dublin : printed for J. Moore,",,
,Ecco-TCP,K070362.001,,CW118299699,,,,T86362,,"Berkeley, George, 1685-1753.",1732,"Alciphron: or, the minute philosopher. In seven dialogues. Containing an apology for the Christian religion, against those who are called free-thinkers. ... [pt.1]",,"Dublin : printed for G. Risk, G. Ewing, and W. Smith,",,
,Ecco-TCP,K070362.002,,CW118299699,,,,T86362,,"Berkeley, George, 1685-1753.",1732,"Alciphron: or, the minute philosopher. In seven dialogues. Containing an apology for the Christian religion, against those who are called free-thinkers. ... [pt.2]",,"Dublin : printed for G. Risk, G. Ewing, and W. Smith,",,
,Ecco-TCP,K070549.000,,CW102104504,,,,T86648,,"Hume, David, 1711-1776.",1777,"The life of David Hume, Esq: Written by himself. To which is added, a letter from Adam Smith, LL.D. to William Strahan, Esq.",,"Dublin : printed for J. Williams,",,
,Ecco-TCP,K070577.000,,CW100397712,,,,T86683,,"Coxe, William, 1747-1828.",1779,"Sketches of the natural, civil, and political state of Swisserland: in a series of letters to William Melmoth, Esq; from William Coxe, ...",,"London : printed for J. Dodsley,",,
,Ecco-TCP,K070844.001,,CW100809446,,,,T87008,,"Jardine, Alexander, d. 1799.",1788,"Letters from Barbary, France, Spain, Portugal, &c: By an English officer. In two volumes. ... [pt.1]",,"London : printed for T. Cadell,",,
,Ecco-TCP,K070844.002,,CW100809446,,,,T87008,,"Jardine, Alexander, d. 1799.",1788,"Letters from Barbary, France, Spain, Portugal, &c: By an English officer. In two volumes. ... [pt.2]",,"London : printed for T. Cadell,",,
,Ecco-TCP,K071066.001,,CW110493607,,,,T87422,,"Akenside, Mark, 1721-1770.",1781 [1782],The poetical works: of Mark Akenside. In two volumes. With the life of the author. ... [pt.1],,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K071066.002,,CW110493607,,,,T87422,,"Akenside, Mark, 1721-1770.",1781 [1782],The poetical works: of Mark Akenside. In two volumes. With the life of the author. ... [pt.2],,"Edinburg : at the Apollo Press, by the Martins. Anno,",,
,Ecco-TCP,K071418.000,,CW101754297,,,,T87884,,"Murphy, Arthur, 1727-1805.",1792,"An essay on the life and genius of Samuel Johnson: LL.D. By Arthur Murphy, ...",,"London : printed for T. Longman, B. White and Son, B. Law, J. Dodsley, H. Baldwin, [and 32 others in London, including E. Newbery],",,
,Ecco-TCP,K071504.000,,CW108896460,,,,T87986,,"Atkins, John, 1685-1757.",[1730?],"The lues venerea, rationally handled, in its original cause: with its cure. By J. A. surgeon.",,"London : printed and sold by T. Bickerton; Cha. Pickman, and J. Cluer,",,
,Ecco-TCP,K071693.000,,CW103993663,,,,T88236,,"Francis, Philip, Sir, 1740-1818.",1784,"Two speeches in the House of Commons on the original East-India Bill and on the amended Bill, on the 16th and 26th of July, 1784, by Philip Francis, Esq:",,"London : printed for J. Debrett,",,
,Ecco-TCP,K071701.000,,CW103993753,,,,T88244,,"Francis, Philip, Sir, 1740-1818.",1793,"Heads of Mr. Francis's speech, in the House of Commons, on the 7th of May, 1793, on Mr. Grey's motion for a reform in Parliament:",,"London : printed for J. Debrett,",,
,Ecco-TCP,K071702.000,,CW104157109,,,,T88245,,"Francis, Philip, Sir, 1740-1818.",1788,"Answer of Philip Francis, Esq. to the charge brought against Sir John Clavering, Colonel George Monson, and Mr. Francis: at the bar of the House of Commons, on the fourth of February, 1788; by Sir Elijah Impey, Knight.",,"London : printed by J. Jarvis,",,
,Ecco-TCP,K071903.000,,CW105704090,,,,T88489,,"Francis, Philip, Sir, 1740-1818.",[1798],The question as it stood in March 1798:,,"London : printed for R. Faulder; H. D. Symonds; and Messrs. Richardsons,",,
,Ecco-TCP,K072003.000,,CW101357180,,,,T88607,,"Chetwood, W. R. (William Rufus), d. 1766.",1749,"A general history of the stage: from its origin in Greece down to the present time. ... Collected and digested by W. R. Chetwood, ...",,"London : printed for W. Owen,",,
,Ecco-TCP,K072107.001,,CW111661184,,,,T88734,,"Hayley, William, 1745-1820.",1785,"A philosophical, historical, and moral essay on old maids. By a friend to the sisterhood. In three volumes.: [pt.1]",,"London : printed for T. Cadell,",,
,Ecco-TCP,K072107.002,,CW111661184,,,,T88734,,"Hayley, William, 1745-1820.",1785,"A philosophical, historical, and moral essay on old maids. By a friend to the sisterhood. In three volumes.: [pt.2]",,"London : printed for T. Cadell,",,
,Ecco-TCP,K072107.003,,CW111661184,,,,T88734,,"Hayley, William, 1745-1820.",1785,"A philosophical, historical, and moral essay on old maids. By a friend to the sisterhood. In three volumes.: [pt.3]",,"London : printed for T. Cadell,",,
,Ecco-TCP,K072268.000,,CW109269440,,,,T88982,,"Goldson, William.",1787,"An extraordinary case of lacerated vagina, at the full period of gestation. With observations, tending to show that many cases related as ruptures of the uterus, have been lacerations of the vagina. By William Goldson,:",,"London : printed for J. Murray; and C. Elliot, Edinburgh,",,
,Ecco-TCP,K072424.000,,CW110398119,,,,T89182,,"Addison, Joseph, 1672-1719.",1719,Notes upon the twelve books of Paradise lost: Collected from the Spectator. Written by Mr. Addison.,,"London : printed for Jacob Tonson,",,
,Ecco-TCP,K072426.000,,CW119020452,,,,T89184,,"Addison, Joseph, 1672-1719.",1719-20.,"Maxims, observations, and reflections: moral, political, and divine. By Mr. Addison.",,"London : printed for E. Curll,",,
,Ecco-TCP,K072460.001,,CW111823578,,,,T89228,,"Berquin, M. (Arnaud), 1747-1791.",1788,The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.1],,"London : printed for J. Stockdale; J. Rivington and sons; B. Law; J. Johnson; C. Dilly; J. Murray; J. Sewell; and W. Creech, Edinburgh,",,
,Ecco-TCP,K072460.002,,CW111823578,,,,T89228,,"Berquin, M. (Arnaud), 1747-1791.",1788,The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.2],,"London : printed for J. Stockdale; J. Rivington and sons; B. Law; J. Johnson; C. Dilly; J. Murray; J. Sewell; and W. Creech, Edinburgh,",,
,Ecco-TCP,K072460.003,,CW111823578,,,,T89228,,"Berquin, M. (Arnaud), 1747-1791.",1788,The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.3],,"London : printed for J. Stockdale; J. Rivington and sons; B. Law; J. Johnson; C. Dilly; J. Murray; J. Sewell; and W. Creech, Edinburgh,",,
,Ecco-TCP,K072460.004,,CW111823578,,,,T89228,,"Berquin, M. (Arnaud), 1747-1791.",1788,The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.4],,"London : printed for J. Stockdale; J. Rivington and sons; B. Law; J. Johnson; C. Dilly; J. Murray; J. Sewell; and W. Creech, Edinburgh,",,
,Ecco-TCP,K072464.000,,CW107246137,,,,T89233,,"Rushworth, John, 1669-1736.",1732,"The great advantage of the use of the bark in mortifications. With several additions. By John Rushworth, surgeon:",,"London : printed for Lawton Gilliver,",,
,Ecco-TCP,K072686.000,,CW111512578,,,,T89526,,"Hayley, William, 1745-1820.",1780,"Ode inscribed to John Howard: Esq. F.R.S. author of ""The state of English and foreign prisons."" By William Hayley, Esq.",,"London : printed for J. Dodsley,",,
,Ecco-TCP,K072976.000,,CW110560609,,,,T89867,,"Fielding, Henry, 1707-1754.",1734,"Don Quixote in England: A comedy. As it is acted at the New Theatre in the Hay-Market. By Henry Fielding, Esq;.",,"London : printed for J. Watts,",,
,Ecco-TCP,K073090.000,,CW105055030,,,,T90012,,"Goldsmith, Oliver, 1730?-1774.",1759,An enquiry into the present state of polite learning in Europe:,,"London : printed for R. and J. Dodsley,",,
,Ecco-TCP,K073091.000,,CW119862253,,,,T90013,,"Murray, James, 1732-1782.",1768,"An essay on redemption by Jesus Christ. ... By J. Murray,:",,"Newcastle : printed by T. Slack,",,
,Ecco-TCP,K073164.000,,CW113112282,,,,T90094,,"Cowley, Mrs. (Hannah), 1743-1809.",1788,The poetry of Anna Matilda:,,"London : printed by John Bell,",,
,Ecco-TCP,K073171.000,,CW111299422,,,,T90106,,"Hayley, William, 1745-1820.",1784,"Plays of three acts: written for a private theatre. By William Hayley, Esq.",,"London : printed for T. Cadell,",,
,Ecco-TCP,K073280.000,,CW112115004,,,,T90234,,"Duck, Stephen, 1705-1756.",1736,Poems on several occasions: By Stephen Duck.,,"London : printed for the author,",,
,Ecco-TCP,K073281.000,,CW106008507,,,,T90235,,"Duck, Stephen, 1705-1756.",1737,The vision. A poem on the death of Her Most Gracious Majesty Queen Caroline. By Stephen Duck:,,"London : printed [by Samuel Richardson] for J. Roberts, and J. Jackson,",,
,Ecco-TCP,K073282.000,,CW115121706,,,,T90236,,"Duck, Stephen, 1705-1756.",1732,"To His Royal Highness the Duke of Cumberland, on his birth-day. April the 15th, 1732. By Stephen Duck:",,"London : printed for J. Jackson,",,
,Ecco-TCP,K073392.000,,CW112252936,,,,T90413,,"Hayley, William, 1745-1820.",1800,"An essay on sculpture: in a series of epistles to John Flaxman, ... By William Hayley, Esq:",,"London : printed by A. Strahan; for T. Cadell jun. and W. Davies,",,
,Ecco-TCP,K073454.000,,CW120640638,,,,T90495,,"Gilpin, William, 1724-1804.",1793,"The lives of John Trueman, Richard Atkins, &c:",,"London : printed for R. Blamire,",,
,Ecco-TCP,K073475.000,,CW103783832,,,,T90534,,"Sheridan, Richard, d. 1793.",1779,"A letter to William Eden, Esq; on the subject of his to the Earl of Carlisle; the Irish trade. By Richard Sheridan,:",,"Dublin : printed by M. Mills,",,
,Ecco-TCP,K073488.000,,CW103392940,,,,T90551,,"MacDonald, John, b. 1741?",1790,"Travels, in various parts of Europe, Asia, and Africa, during a series of thirty years and upwards. By John MacDonald,:",,"London : printed for the author, and sold by J. Forbes,",,
,Ecco-TCP,K073507.000,,CW113544969,,,,T90574,,"Carey, George Saville, 1743-1807.",1768,"Liberty chastised: or patriotism in chains. A tragi, comi, political farce, as it was performed by his M-'s S-ts, in the year 1268; ... Scenes near the P- and in St. Gregoir's Fields. Modernised by Paul Tell-Truth, Esq:",,"London : printed for the Author, and sold by Staples Steare,",,
,Ecco-TCP,K073560.000,,CW117763340,,,,T90654,,"Sheridan, Richard Brinsley, 1751-1816.",1798],"Speech of Mr. Sheridan, in the House of Commons, on Friday the 21st of April, 1798: on the motion to address His Majesty, on the present alarming state of affairs.",,"[London?, ",,
,Ecco-TCP,K073750.000,,CW110072749,,,,T90893,,"Hayley, William, 1745-1820.",1785,"The happy prescription; or, the lady relieved from her lovers: a comedy, in rhyme. Written for a private theatre, by William Hayley, Esq.",,"Calcutta : printed [by Joseph Cooper] in the year,",,
,Ecco-TCP,K073751.000,,CW119104347,,,,T90894,,"Hayley, William, 1745-1820.",1783,"An elegy on the ancient Greek model. Addressed to the Right Reverend Robert Lowth, Lord Bishop of London. By William Hayley, Esq:",,"Dublin : printed by P. Byrne,",,
,Ecco-TCP,K073795.001,,CW110496103,,,,T90948,,"Hull, Thomas, 1728-1808.",1797,"Moral tales in verse: founded on real events. Written by Thomas Hull, ... [pt.1]",,"London : printed for, and under the direction of, George Cawthorn,",,
,Ecco-TCP,K073795.002,,CW110496103,,,,T90948,,"Hull, Thomas, 1728-1808.",1797,"Moral tales in verse: founded on real events. Written by Thomas Hull, ... [pt.2]",,"London : printed for, and under the direction of, George Cawthorn,",,
,Ecco-TCP,K074107.001,,CW118248282,,,,T91336,,"Gerard, Alexander, 1728-1795.",1780-82.,"Sermons, by Alexander Gerard, D.D.: [pt.1]",,"London : printed for Charles Dilly,",,
,Ecco-TCP,K074107.002,,CW118248282,,,,T91336,,"Gerard, Alexander, 1728-1795.",1780-82.,"Sermons, by Alexander Gerard, D.D.: [pt.2]",,"London : printed for Charles Dilly,",,
,Ecco-TCP,K074116.000,,CW122134818,,,,T91345,,"Gerard, Alexander, 1728-1795.",1766,"Dissertations on subjects relating to the genius and the evidences of Christianity: By Alexander Gerard, D.D. ...",,"Edinburgh : printed for A. Millar, London; and A. Kincaid and J. Bell, Edinburgh,",,
,Ecco-TCP,K074174.000,,CW115017214,,,,T91434,,"Francis, Philip, Sir, 1740-1818.",[1793?],"Letter from Mr. Francis to Lord North, late Earl of Guildford. With an appendix:",,"London : printed for J. Debrett,",,
,Ecco-TCP,K074274.000,,CW102942524,,,,T91569,,"Dow, Alexander, d. 1779.",1772,"The history of Hindostan: from the death of Akbar, to the complete settlement of the empire under Aurungzebe. To which are prefixed, I. A dissertation on the origin and nature of despotism in Hindostan. II. An enquiry into the state of Bengal; ... By Alexander Dow, ...",,"London : printed for T. Becket and P. A. de Hondt,",,
,Ecco-TCP,K074278.001,,CW103119160,,,,T91573,,"Firishtah, Muḥammad Qāsim Hindū Shāh Astarābādī.",1768,"The history of Hindostan: from the earliest account of time, to the death of Akbar; translated from the Persian of Mahummud Casim Ferishta of Delhi: ... With an appendix, containing the history of the Mogul empire, from its decline in the reign of Mahummud Shaw, to the present times. By Alexander Dow. ... [pt.1]",,"London : printed for T. Becket and P. A. de Hondt,",,
,Ecco-TCP,K074278.002,,CW103119160,,,,T91573,,"Firishtah, Muḥammad Qāsim Hindū Shāh Astarābādī.",1768,"The history of Hindostan: from the earliest account of time, to the death of Akbar; translated from the Persian of Mahummud Casim Ferishta of Delhi: ... With an appendix, containing the history of the Mogul empire, from its decline in the reign of Mahummud Shaw, to the present times. By Alexander Dow. ... [pt.2]",,"London : printed for T. Becket and P. A. de Hondt,",,
,Ecco-TCP,K074568.000,,CW100325389,,,,T92160,,,1795,"The life of John Metcalf: commonly called Blind Jack of Knaresborough. With many entertaining anecdotes of his exploits in hunting, card-playing, ... and also a succinct account of his various contracts for making roads, erecting bridges, and other undertakings, ...",,"York : printed by E. and R. Peck,",,
,Ecco-TCP,K074629.000,,CW113112837,,,,T92236,,"Downman, Hugh, 1740-1809.",1768,"The land of the muses: a poem, in the manner of Spenser. With poems on several occasions. By Hugh Downman, ...",,"Edinburgh : printed for the author. Sold by A. Kincaid & J. Bell, Edinburgh; and by R. Baldwin, and Richardson & Urquhart, London,",,
,Ecco-TCP,K074630.000,,CW113738860,,,,T92237,,"Downman, Hugh, 1740-1809.",1790,"Poems, by Hugh Downman, M.D:",,"Exeter : printed by R. Trewman and Son, for G. G. and J. Robinson, G. and T. Wilkie, and G. Kearsley, London; and J. Bell, Edinburgh,",,
,Ecco-TCP,K074632.000,,CW113303931,,,,T92239,,"Downman, Hugh, 1740-1809.",1790,"Infancy, or the management of children: a didactic poem, in six books. The fifth edition. By Hugh Downman, M.D.",,"Edinburgh : printed for J. Bell and J. Bradfute; G. G. J. & J. Robinson; G. & T. Wilkie, and G. Kearsley, London,",,
,Ecco-TCP,K074652.000,,CW110341527,,,,T92271,,"Lynn, William, 1753-1837.",[1786],"The singular case of a lady, who had the small-pox during pregnancy; and who communicated the same disease to the foetus: By W. Lynn, Surgeon. As read at the Royal Society in February 1786.",,"London : printed by C. Macrae,",,
,Ecco-TCP,K074674.000,,CW106029628,,,,T92308,,"Sheridan, Richard Brinsley, 1751-1816.",1787,"The speech of R. B. Sheridan: ... on Wednesday, the 7th of February, 1787, in bringing forward the fourth charge against Warren Hastings, Esq. relative to the Begums of Oude.",,"London : printed for J. French,",,
,Ecco-TCP,K074843.000,,CW108510086,,,,T92533,,"Banyer, Henry, fl. 1718-1736.",1718,"Pharmacopœia pauperum: or, the hospital dispensatory. Containing the medicines used in the hospitals of London, by the direction of Dr. Coatsworth, Dr. Mead, Dr. Cade, Dr. Wadsworth, Dr. Hales, &c. With suitable instructions for their common use.",,"London : printed for T. Warner,",,
,Ecco-TCP,K075014.000,,CW108439552,,,,T92782,,"Berkeley, George, 1685-1753.",1744,"A letter to T----- P----, Esq; from the author of Siris: Containing some farther remarks on the virtues of tar-water, and the methods for preparing and using of it. To which is added, an answer to a supposed physician's letter to the ... bishop of Cloyne, occasioned by his Lordship's treatise on the virtues of tar-water.",,"[London] : Dublin printed, London re-printed, for M. Cooper,",,
,Ecco-TCP,K075282.000,,CW110583073,,,,T93222,,"Gray, Thomas, 1716-1771.",[1799],The poetical works: of Thomas Gray. With the life of the author. Cooke's edition. Embellished with superb engravings.,,"London : printed for C. Cooke; and sold by all the booksellers in Great Britain and Ireland,",,
,Ecco-TCP,K075318.000,,CW113241629,,,,T93261,,"Savage, Richard, d. 1743.",1728,"Nature in perfection; or, the mother unveil'd: being a congratulatory poem to Mrs. Bret, upon His Majesty's most gracious pardon granted to Mr. Richard Savage, son of the late Earl Rivers.",,"London : printed for T. Green, and sold by J. Roberts,",,
,Ecco-TCP,K075478.000,,CW119722543,,,,T93463,,"Trusler, John, 1735-1820.",1790,"Proverbs exemplified, and illustrated by pictures from real life. Teaching morality and a knowledge of the world; with prints. Designed as a succession-book to Æsop's Fables.:",,"[London] : printed for and published by the Rev. J. Trusler, and sold at the Literary-Press, and by all booksellers. London May, 1,",,
,Ecco-TCP,K075481.000,,CW105011351,,,,T93466,,"Trusler, John, 1735-1820.",M,D,LXXXVI [1786],"The London adviser and guide: containing every instruction and information useful and necessary to persons living in London, and coming to reside there; ... By the Rev. Dr. Trusler. ...",,"London : printed for the author, and sold by all booksellers,"
,Ecco-TCP,K075501.001,,CW100566814,,,,T93486,,"Trusler, John, 1735-1820.",[1782],"Chronology; or, the historian's vade-mecum: Wherein every remarkable occurrence in English history, ... are alphabetically recorded, and the dates affixed; ... By the Rev. Dr. John Trusler. ... In two volumes. ... [pt.1]",,"London : printed for the author, and sold by R. Baldwin,",,
,Ecco-TCP,K075501.002,,CW100566814,,,,T93486,,"Trusler, John, 1735-1820.",[1782],"Chronology; or, the historian's vade-mecum: Wherein every remarkable occurrence in English history, ... are alphabetically recorded, and the dates affixed; ... By the Rev. Dr. John Trusler. ... In two volumes. ... [pt.2]",,"London : printed for the author, and sold by R. Baldwin,",,
,Ecco-TCP,K075503.000,,CW100739160,,,,T93488,,"Trusler, John, 1735-1820.",1769,"Chronology: or, a concise view of the annals of England: Where every particular occurrence, ... is accurately and alphabetically recorded, with the date affixed: ... By John Trusler, Cler.",,"London : sold by J. Almon,",,
,Ecco-TCP,K075606.001,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.1]",,"London : printed by and for J. Nichols,",,
,Ecco-TCP,K075606.002,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.2]",,"London : printed by and for J. Nichols,",,
,Ecco-TCP,K075606.003,,CW115281335,,,,T93622,,,1780-82.,"A select collection of poems: with notes, biographical and historical.: [pt.3]",,"London : printed by and for J. Nichols,",,
,Ecco-TCP,K075625.000,,CW114673272,,,,T93645,,"Amhurst, N. (Nicholas), 1697-1742.",1724,"Oculus Britanniæ: an heroi-panegyrical poem on the university of Oxford. Illustrated with divers beautiful similes, and useful digressions.",,"London : printed for R. Francklin,",,
