UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
,TCP Plain Texts,K061081.000,,CW3312211990,,388001100,,T72045,,Chetwood W. R. (William Rufus) d. 1766,1720,THE VOYAGES Dangerous ADVENTURES And imminent ESCAPES OF Captain Richard Falconer: Containing The Laws Customs and Manners of the Indians in America; his Shipwrecks; his Marrying an Indian Wife; his narrow Escape from the Island of Dominico &amp;c. Intermix'd with The VOYAGES and ADVENTURES of THOMAS RANDAL of Cork Pilot; with his Shipwreck in the Baltick being the only Man that escap'd: His being taken by the Indians of Virginia &amp;c. Written by Himself now alive.,,London : printed for W. Chetwood at Cato's Head in Russel-Street Covent-Garden ; T. Jauncy a,,
,TCP Plain Texts,K061116.000,,CW3314902021,,555803900,,T72081,,Cibber Theophilus 1703-1758,1730,PATIE and PEGGY: OR THE FAIR FOUNDLING.,,London : printed for J. Watts at the Printing-Office in Wild-Court near Lincoln's-Inn Fields,,
,TCP Plain Texts,K061274.000,,CW3304574112,,499002300,,T72258,,Defoe Daniel 1661?-1731,1707,The Dissenters in England vindicated from some Reflections in a late Pamphlet Entituled Lawful Prejudices &amp;c.,,[Edinburgh,,
,TCP Plain Texts,K061659.000,,CW3312243824,,393400300,,T72829,,,1740,AN APOLOGY For the LIFE of Mr. T. . . . . . . . . C. . . . . Comedian. BEING A Proper Sequel TO THE APOLOGY For the LIFE of Mr. Colley Cibber Comedian. WITH An Historical View of the STAGE to the Present YEAR. Supposed to be written by HIMSELF. In the Stile and Manner of the POET LAUREAT.,,London : printed for J. Mechell at the King's-Arms in Fleet-Street,,
,TCP Plain Texts,K061730.000,,CW3304622695,,45102800,,T73010,,Pittis William 1674-1724,1701,THE True-Born Englishman: A SATYR Answer'd Paragraph by Paragraph.,,London : [s.n.],,
,TCP Plain Texts,K062201.000,,CW3314773726,,866800400,,T73624,,Richardson Samuel 1689-1761,1741,LETTERS Written TO and FOR PARTICULAR FRIENDS On the most IMPORTANT OCCASIONS. Directing not only the Requisite STYLE and FORMS To be Observed in WRITING Familiar Letters; But How to THINK and ACT Justly and Prudently IN THE COMMON CONCERNS OF HUMAN LIFE.,,London : printed for C. Rivington in St. Paul's Church-Yard ; J. Osborn in Pater-Noster Row ;,,
,TCP Plain Texts,K062748.002,,CW3304313046,,453100202,,T74465,,Hawkesworth John 1715?-1773,1773,AN ACCOUNT OF THE VOYAGES UNDERTAKEN BY THE ORDER OF HIS PRESENT MAJESTY FOR MAKING Discoveries in the Southern Hemisphere And successively performed by COMMODORE BYRON CAPTAIN WALLIS CAPTAIN CARTERET And CAPTAIN COOK In the DOLPHIN the SWALLOW and the ENDEAVOUR: DRAWN UP From the JOURNALS which were kept by the several COMMANDERS And from the Papers of JOSEPH BANKS Esq By JOHN HAWKESWORTH LL.D. IN THREE VOLUMES. Illustrated with CUTS and a great Variety of CHARTS and MAPS relative to Countries now first discovered or hitherto but imperfectly known. VOL. II.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K062748.003,,CW3304551534,,453200103,,T74465,,Hawkesworth John 1715?-1773,1773,AN ACCOUNT OF THE VOYAGES UNDERTAKEN BY THE ORDER OF HIS PRESENT MAJESTY FOR MAKING Discoveries in the Southern Hemisphere And successively performed by COMMODORE BYRON CAPTAIN WALLIS CAPTAIN CARTERET And CAPTAIN COOK In the DOLPHIN the SWALLOW and the ENDEAVOUR: DRAWN UP From the JOURNALS which were kept by the several COMMANDERS And from the Papers of JOSEPH BANKS Esq By JOHN HAWKESWORTH LL.D. IN THREE VOLUMES. Illustrated with CUTS and a great Variety of CHARTS and MAPS relative to Countries now first discovered or hitherto but imperfectly known. VOL. III.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K062800.000,,CW3315011961,,886000900,,T74528,,Mason William 1725-1797,1774,AN HEROIC POSTSCRIPT TO THE PUBLIC Occasioned by their favourable Reception of a late HEROIC EPISTLE To Sir WILLIAM CHAMBERS Knt. &amp;c. By the AUTHOR of that EPISTLE.,,London : printed for J. Almon opposite Burlington-House in Piccadilly,,
,TCP Plain Texts,K062844.000,,CW3318520174,,243400100,,T74583,,Addison Joseph 1672-1719,1730,THE EVIDENCES OF THE CHRISTIAN RELIGION By the Right Honorable JOSEPH ADDISONEsq To which are added Several Discourses against Atheism and Infidelity and in Defence of the Christian Revelation occasionally published by Him and Others: And now collected into one Body and digested under their proper Heads. With a PREFACE containing the Sentiments of Mr. BOYLE Mr. LOCK and Sir ISAAC NEWTON concerning the Gospel-Revelation.,,London : printed for J. Tonson in the Strand,,
,TCP Plain Texts,K063010.000,,CW3313730663,,652800200,,T75001,,Addison Joseph 1672-1719,1718,TWO POEMS VIZ.,,London : printed for E. Curll in Fleet-Street,,
,TCP Plain Texts,K063037.000,,CW3310069751,,55101400,,T75033,,Downman Hugh 1740-1809,1784,EDITHA. A TRAGEDY.,,Exeter : printed by E. Grigg and sold by G. Kearsley Fleet-Street; P. Elmsley Strand; G. Wilk,,
,TCP Plain Texts,K063038.000,,CW3313545396,,608202000,,T75034,,Downman Hugh 1740-1809,1779,LUCIUS JUNIUS BRUTUS; OR THE EXPULSION OF THE TARQUINS: AN HISTORICAL PLAY.,,London : printed for J. Wilkie No. 71 St. Paul's-Church-Yard; Fielding and Walker Pater-Noste,,
,TCP Plain Texts,K063039.000,,CW3309733763,,55201800,,T75035,,Dudley H. Bate Sir (Henry Bate) 1745-1824,1774,HENRY AND EMMA A NEW POETICAL INTERLUDE ALTERED FROM PRIOR'S NUT BROWN MAID WITH ADDITIONS AND A NEW AIR AND CHORUS (THE MUSIC BY DR. ARNE.) As Performed on WEDNESDAY APRIL 13 1774 AT THE THEATRE-ROYAL IN COVENT-GARDEN FOR THE BENEFIT OF MRS. HARTLEY.,,London : sold by T. Davies in Russel-Street Covent-Garden and all the Booksellers in Town and,,
,TCP Plain Texts,K063128.000,,CW3323039907,,1123800600,,T75139,,Hawkins William 1722-1801,1787,DISCOURSES ON SCRIPTURE MYSTERIES PREACHED AT ST. MARY'S OXFORD BEFORE THE UNIVERSITY IN THE YEAR 1787; AT THE LECTURE FOUNDED BY THE LATE REV. JOHN BAMPTON M. A. CANON OF SALISBURY; WITH NOTES ILLUSTRATIVE AND CRITICAL.,,Oxford : printed at the Clarendon Press and sold by D. Prince and J. Cooke Oxford; and J. F. a,,
,TCP Plain Texts,K063254.000,,CW3311251440,,277000700,,T75334,,Hawkesworth John fl. 1782-1778,1788,THE POETICAL WORKS OF JOHN HAWKESWORTH.,,Dublin : printed by P. Byrne,,
,TCP Plain Texts,K064046.000,,CW3312276820,,398700500,,T76763,,Francklin Thomas 1721-1784,1760,A DISSERTATION ON ANTIENT TRAGEDY.,,[London?,,
,TCP Plain Texts,K064085.000,,CW3311998695,,376701500,,T76810,,Bickerstaff Isaac 1735-1812,1770,THE Life and Adventures OF AMBROSE GWINETT Well known to the Public as the lame Beggar-man who for many years swept the way between the Meuse-Gate and Spring-Gardens Charing Cross. Taken almost literally from his own mouth. Giving an Account of his Parentageâ–ª and being put out to an Attorney at Canterbury with whom he lived four Years when he obtain'd his master's consent to visit his sister who was marry'd and lived near Deal but not being used to travelling he was greatly fatigu'd and got a lodging within three miles of his sister's by mentioning her name; the Landlady prevailed on her uncle to let him have half his bed which he paid for that night and departed early in the morning and arrived at his sister's with whom and his brother-in-law he breakfasted and in an hour or two after came the landlord of the house where he had lodged charging him with the murder of his bedfellow for which he was committed and at the assizes at Maidstone condemned and order'd to be hung in Chains which was accordingly executed and a boy going to fetch his cows see his Jaw move and went and acquainted his master who with assistants cut down the gibbet and disengaging him from his irons put him into a warm bed by which he recover'd and was sent abroad where he met with the very man for whose supposed murder he had been executed; and who gave a surprising relation of the many accidents that had befel him. Their mutual agreement to return to England together &amp;c.,,[London] : Printed at Stonecutter-street [by C. Sympson?],,
,TCP Plain Texts,K065082.001,,CW3300611167,,34700101,,T78366,,Gibbon Edward 1737-1794,1783,THE HISTORY OF THE DECLINE AND FALL OF THE ROMAN EMPIRE. By EDWARD GIBBON Esq VOLUME THE FIRST. A NEW EDITION.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K065082.002,,CW3300409632,,34700102,,T78366,,Gibbon Edward 1737-1794,1783,THE HISTORY OF THE DECLINE AND FALL OF THE ROMAN EMPIRE. By EDWARD GIBBON Esq VOLUME THE SECOND. A NEW EDITION.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K065082.003,,CW3300410143,,34700103,,T78366,,Gibbon Edward 1737-1794,1783,THE HISTORY OF THE DECLINE AND FALL OF THE ROMAN EMPIRE.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K065082.004,,CW3300410564,,34700104,,T78366,,Gibbon Edward 1737-1794,1783,THE HISTORY OF THE DECLINE AND FALL OF THE ROMAN EMPIRE. By EDWARD GIBBON Esq VOLUME THE FOURTH. A NEW EDITION.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K065082.005,,CW3300611647,,34700105,,T78366,,Gibbon Edward 1737-1794,1783,THE HISTORY OF THE DECLINE AND FALL OF THE ROMAN EMPIRE.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K065082.006,,CW3300411015,,34700106,,T78366,,Gibbon Edward 1737-1794,1783,THE HISTORY OF THE DECLINE AND FALL OF THE ROMAN EMPIRE. By EDWARD GIBBON Esq VOLUME THE SIXTH. A NEW EDITION.,,London : printed for W. Strahan; and T. Cadell in the Strand,,
,TCP Plain Texts,K065474.000,,CW3302793607,,726600200,,T79031,,Ellwood Thomas 1639-1713,1714,THE HISTORY OF THE LIFE OF Thomas Ellwood. Or an Account of his BIRTH EDUCATION &amp;c. WITH Divers Observations on his Life and Manners when a Youth: And how he came to be Convinced of the Truth; with his many Sufferings and Services for the same. Also Several Other Remarkable Passages and Occurrences.,,London : printed and sold by the assigns of J. Sowle in White Hart-Court in Gracious-Street,,
,TCP Plain Texts,K066400.000,,CW3313633799,,633401200,,T80842,,Delap J. (John) 1725-1812,1788,ELEGY ON THE DEATH OF HIS GRACE THE DUKE OF RUTLAND.,,London : printed for John Stockdale Opposite Burlington-House Piccadilly,,
,TCP Plain Texts,K066457.000,,CW3324574173,,63700200,,T80958,,Cibber Theophilus 1703-1758,1743,CIBBER and SHERIDAN: OR THE Dublin Miscellany.,,Dublin : printed for Peter Wilson at Gay's head in Dame-Street Bookseller,,
,TCP Plain Texts,K066533.000,,CW3321393304,,732201200,,T81106,,Mason William 1719-1791,1774,AN AFFECTIONATE ADDRESS TO PASSIONATE PROFESSORS: SHEWING The Blessedness of a Meek and Quiet Spirit: the Evil of giving Way to BAD TEMPERS and SINFUL PASSIONS: AND POINTING OUT SOME REMEDIES FOR SUBDUING THEM.,,London : printed for the author; and sold by M. Lewis Pater-Noster-Row; and J. Mathews Strand,,
,TCP Plain Texts,K066646.001,,CW3307039931,,179600401,,T81254,,Pulteney Richard 1730-1801,1790,HISTORICAL AND BIOGRAPHICAL SKETCHES OF THE PROGRESS OF BOTANY IN ENGLAND FROM ITS ORIGIN TO THE INTRODUCTION OF THE LINNAEAN SYSTEM.,,London : printed for T. Cadell,,
,TCP Plain Texts,K066646.002,,CW3307040310,,179600402,,T81254,,Pulteney Richard 1730-1801,1790,HISTORICAL AND BIOGRAPHICAL SKETCHES OF THE PROGRESS OF BOTANY IN ENGLAND FROM ITS ORIGIN TO THE INTRODUCTION OF THE LINNAEAN SYSTEM.,,London : printed for T. Cadell,,
,TCP Plain Texts,K066800.000,,CW3312955862,,499401100,,T81509,,Mason William 1725-1797,1747,MUSAEUS: A MONODY TO THE MEMORY of Mr. POPE IN Imitation of MILTON's Lycidas.,,London : printed for R. Dodsley and sold by M. Cooper at the Globe in Pater-noster-Row,,
,TCP Plain Texts,K067641.001,,CW3310493800,,184600701,,T82891,,Shiells Robert d. 1753,1753,THE LIVES OF THE POETS OF GREAT BRITAIN and IRELAND To the TIME of DEAN SWIFT. Compiled from ample Materials scattered in a Variety of Books and especially from the MS. Notes of the late ingenious Mr. COXETER and others collected for this Design By Mr. CIBBER.,,London : printed for R. Griffiths at the Dunciad in St. Paul's Church-Yard,,
,TCP Plain Texts,K067641.002,,CW3310494159,,184600702,,T82891,,Shiells Robert d. 1753,1753,THE LIVES OF THE POETS OF GREAT BRITAIN and IRELAND. Compiled from ample Materials scattered in a Variety of Books and especially from the MS. Notes of the late ingenious Mr. COXETER and others collected for this Design By Mr. CIBBER and other Hands.,,London : printed for R. Griffiths at the Dunciad in St. Paul's Church-Yard,,
,TCP Plain Texts,K067641.003,,CW3312486259,,184600703,,T82891,,Shiells Robert d. 1753,1753,THE LIVES OF THE POETS OF GREAT BRITAIN and IRELAND.,,London : printed for R. Griffiths at the Dunciad in St. Paul's Church-Yard,,
,TCP Plain Texts,K067641.004,,CW3312486618,,184600704,,T82891,,Shiells Robert d. 1753,1753,THE LIVES OF THE POETS OF GREAT BRITAIN and IRELAND. By Mr. CIBBER and other Hands.,,London : printed for R. Griffiths at the Dunciad in St. Paul's Church-Yard,,
,TCP Plain Texts,K067641.005,,CW3311093518,,184600705,,T82891,,Shiells Robert d. 1753,1753,THE LIVES OF THE POETS OF Great-Britain and Ireland. By Mr. CIBBER and other Hands.,,London : printed for R. Griffiths at the Dunciad in St. Paul's Church-Yard,,
,TCP Plain Texts,K067975.000,,CW3306392204,,190700600,,T83386,,Sheridan Richard Brinsley 1751-1816,1785,THE LEGISLATIVE INDEPENDENCE OF IRELAND VINDICATED: IN A SPEECH OF Mr. SHERIDAN's ON THE IRISH PROPOSITIONS IN THE BRITISH HOUSE OF COMMONS.,,Dublin : printed by P. Cooney at the Hibernian Printing-Office Essex-Street,,
,TCP Plain Texts,K068278.000,,CW3315469194,,986001200,,T83743,,Dibdin Charles 1745-1814,1774,THE COBLER: OR A Wife of Ten Thousand. A BALLAD OPERA. IN TWO ACTS. AS IT IS PERFORMED AT THE THEATRE-ROYAL DRURY-LANE.,,London : printed for T. Becket the Corner of the Adelphi in the Strand,,
,TCP Plain Texts,K068460.000,,CW3310148032,,58600700,,T83949,,Carey George Saville 1743-1807,1770,THE Old Women Weatherwise AN INTERLUDE; As performed at the THEATRE ROYAL IN DRURY-LANE.,,London : printed for S. Bladon No. 28 Paternoster-Row,,
,TCP Plain Texts,K068536.000,,CW3303850141,,101903100,,T84034,,Addison Joseph 1672-1719,1716,AN ANSWER TO A PAMPHLET ENTITULED An Argument to prove the AFFECTIONS of the People of ENGLAND to be the best Security of the GOVERNMENT.,,[Edinburgh] : According to the copy printed at London by S. Gray Anno Dom.,,
,TCP Plain Texts,K068719.000,,CW3313266646,,562101100,,T84272,,Dibdin Charles 1745-1814,1778,THE GIPSIES. A COMICK OPERA IN TWO ACTS. AS IT IS PERFORMED AT THE THEATRE-ROYAL IN THE HAYMARKET.,,London : printed by T. Sherlock for T. Cadell in the Strand,,
,TCP Plain Texts,K068720.000,,CW3313295562,,576801500,,T84273,,Dibdin Charles 1745-1814,1776,THE METAMORPHOSES. A COMIC OPERA. IN TWO ACTS. AS IT IS PERFORMED AT THE THEATRE-ROYAL IN THE HAY-MARKET.,,London : sold by T. Lowndes in Fleet-Street,,
,TCP Plain Texts,K069107.000,,CW3310138212,,55300900,,T84741,,Dudley H. Bate Sir (Henry Bate) 1745-1824,1776,AIRS BALLADS &amp;c. IN THE BLACKAMOOR WASH'D WHITE. A NEW COMIC OPERA.,,[London] : Printed by Cox and Bigg in the Savoy; and sold by J. Corral Catherine-Street Stran,,
,TCP Plain Texts,K069966.000,,CW3303785569,,26502300,,T85839,,Dodington George Bubb Baron of Melcombe Regis 1691-1762,1761,Occasional Observations ON A DOUBLE-TITLED-PAPER ABOUT THE CLEAR PRODUCE OF THE CIVIL-LIST REVENUE From Midsummer 1727 to Midsummer last.,,London : printed and sold by M. Cooper at the Globe in Pater-Noster-Row,,
,TCP Plain Texts,K070577.000,,CW3300397712,,175500300,,T86683,,Coxe William 1747-1828,1779,SKETCHES OF THE Natural Civil and Political State OF SWISSERLAND;,,London : printed for J. Dodsley In Pall Mall,,
,TCP Plain Texts,K071701.000,,CW3303993753,,101701200,,T88244,,Francis Philip Sir 1740-1818,1793,HEADS OF Mr. FRANCIS'S SPEECH IN THE HOUSE OF COMMONS ON THE 7TH OF MAY 1793 ON MR. GREY's MOTION FOR A REFORM IN PARLIAMENT.,,London : printed for J. Debrett opposite Burlington House Piccadilly,,
,TCP Plain Texts,K071702.000,,CW3304157109,,101701100,,T88245,,Francis Philip Sir 1740-1818,1788,ANSWER OF PHILIP FRANCIS ESQ. TO THE CHARGE BROUGHT AGAINST SIR JOHN CLAVERING COLONEL GEORGE MONSON AND MR. FRANCIS AT THE BAR OF THE HOUSE OF COMMONS ON THE FOURTH OF FEBRUARY 1788; BY SIR ELIJAH IMPEY KNIGHT.,,London : printed by J. Jarvis Wild-Court Lincoln's-Inn-Fields,,
,TCP Plain Texts,K071903.000,,CW3305704090,,129700600,,T88489,,Francis Philip Sir 1740-1818,1798,THE QUESTION AS IT STOOD IN MARCH 1798.,,London : printed for R. Faulder New Bond Street; H. D. Symonds Pater-Noster Row; and Messrs. R,,
,TCP Plain Texts,K072003.000,,CW3301357180,,483300100,,T88607,,Chetwood W. R. (William Rufus) d. 1766,1749,A General HISTORY OF THE STAGE From its Origin in GREECE down to the present TIME. WITH THE MEMOIRS of most of the principal PERFORMERS that have appeared on the ENGLISH and IRISH STAGE for these last Fifty Years. WITH Notes Antient Modern Foreign Domestic Serious Comic Moral Merry Historical and Geographical containing many Theatrical Anecdotes; also several Pieces of Poetry never before published.,,London : printed for W. Owen near Temple-Bar,,
,TCP Plain Texts,K072424.000,,CW3310398119,,106100100,,T89182,,Addison Joseph 1672-1719,1719,NOTES UPON THE TWELVE BOOKS OF PARADISE LOST.,,London : printed for Jacob Tonson at Shakespear's Head over-against Katharine-Street in the St,,
,TCP Plain Texts,K072426.000,,CW3319020452,,308802000,,T89184,,Addison Joseph 1672-1719,1719,,,London : printed for E. Curll in Fleet-Street,,
,TCP Plain Texts,K073164.000,,CW3313112282,,516400600,,T90094,,Cowley Mrs. (Hannah) 1743-1809,1788,THE POETRY OF ANNA MATILDA.,,London : printed by John Bell British Library Strand Bookseller to His Royal Highness the Pri,,
,TCP Plain Texts,K073475.000,,CW3303783832,,26500500,,T90534,,Sheridan Richard d. 1793,1779,A LETTER TO WILLIAM EDEN Esq ON THE SUBJECT OF HIS TO THE EARL OF CARLISLE; THE IRISH TRADE.,,Dublin : printed by M. Mills No. 135 Capel-Street,,
,TCP Plain Texts,K073488.000,,CW3303392940,,982400600,,T90551,,MacDonald John b. 1741?,1790,TRAVELS IN VARIOUS PARTS OF EUROPE ASIA AND AFRICA DURING A SERIES OF THIRTY YEARS AND UPWARDS.,,London : printed for the author and sold by J. Forbes Covent-Garden,,
,TCP Plain Texts,K073560.000,,CW3317763340,,80800800,,T90654,,Sheridan Richard Brinsley 1751-1816,1798,SPEECH OF MR. SHERIDAN IN THE HOUSE OF COMMONS On FRIDAY the 21st of APRIL 1798 On the Motion to Address HIS MAJESTY On the present alarming State of Affairs.,,[London?,,
,TCP Plain Texts,K073751.000,,CW3319104347,,319000100,,T90894,,Hayley William 1745-1820,1783,AN ELEGY ON THE ANCIENT GREEK MODEL.,,Dublin : printed by P. Byrne No. 35 College-Green opposite the Statue of King William,,
,TCP Plain Texts,K074274.000,,CW3302942524,,828300200,,T91569,,Dow Alexander d. 1779,1772,THE HISTORY OF HINDOSTAN FROM THE DEATH OF AKBAR TO THE COMPLETE SETTLEMENT OF THE EMPIRE UNDER AURUNGZEBE. TO WHICH ARE PREFIXED I. A DISSERTATION on the Origin and Nature of DESPOTISM in HINDOSTAN.II. An ENQUIRY into the STATE of BENGAL; With a Plan for restoring that Kingdom to its former Prosperity and Splendor. By ALEXANDER DOW Esq LIEUTENANT-COLONEL IN THE COMPANY's SERVICE.,,London : printed for T. Becket and P. A. de Hondt in the Strand Booksellers to their Royal High,,
,TCP Plain Texts,K074629.000,,CW3313112837,,516500100,,T92236,,Downman Hugh 1740-1809,1768,THE LAND OF THE MUSES: A POEM In the Manner of SPENSER.,,Edinburgh : printed for the author. Sold by A. Kincaid &amp;#38; J. Bell Edinburgh; and by R. Baldwin,,
,TCP Plain Texts,K074630.000,,CW3313738860,,653202200,,T92237,,Downman Hugh 1740-1809,1790,POEMS BY HUGH DOWNMAN M. D.,,Exeter : printed by R. Trewman and Son for G. G. and J. Robinson G. and T. Wilkie and G. Kear,,
,TCP Plain Texts,K074632.000,,CW3313303931,,577301400,,T92239,,Downman Hugh 1740-1809,1790,INFANCY OR THE MANAGEMENT OF CHILDREN: A DIDACTIC POEM IN SIX BOOKS.,,Edinburgh : printed for J. Bell and J. Bradfute; G. G. J. &amp;#38; J. Robinson; G. &amp;#38; T. Wilkie and G.,,
,TCP Plain Texts,K075606.001,,CW3315281335,,771900501,,T93622,,,1780,A SELECT COLLECTION OF POEMS: WITH NOTES BIOGRAPHICAL AND HISTORICAL.,,London : printed by and for J. Nichols Red Lion Passage Fleet-Street,,
,TCP Plain Texts,K075606.002,,CW3314728399,,771900502,,T93622,,,1780,A SELECT COLLECTION OF POEMS: WITH NOTES BIOGRAPHICAL AND HISTORICAL.,,London : printed by and for J. Nichols Red Lion Passage Fleet-Street,,
,TCP Plain Texts,K076603.000,,CW3318736825,,267201100,,T95112,,Whiston William 1667-1752,1719,Mr. WHISTON's LETTER To the Right Honourable the Earl of Nottingham Concerning the ETERNITY OF THE SON of GOD And of the HOLY SPIRIT.,,London : printed for J. Senex at the Globe in Salisbury-Court and W. Taylor at the Ship in Pate,,
,TCP Plain Texts,K077446.000,,CW3309759767,,81800300,,T96176,,Mason William 1725-1797,1759,CARACTACUS A Dramatic Poem: Written on the MODEL of The Ancient GREEK Tragedy.,,London : printed for J. Knapton in Ludgate-Street; and R. and J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K077786.000,,CW3320395847,,546800900,,T96588,,Mason William 1719-1791,1775,THE ABSOLUTE AND INDISPENSIBLE DUTY OF CHRISTIANS IN THIS CRITICAL JUNCTURE CONSIDERED AND ENFORCED IN AN AFFECTIONATE ADDRESS.,,London : printed and sold by M. Lewis No. 1 Paternoster-Row; J. Mathews in the Strand; and T.,,
,TCP Plain Texts,K077957.000,,CW3314860630,,885700700,,T96816,,Betterton Thomas 1635?-1710,1710,THE Amorous Widow: OR THE WANTON WIFE. A COMEDY. As it is Perform'd by Her MAJESTY'S Servants.,,London : [s.n.],,
,TCP Plain Texts,K078562.000,,CW3312432883,,436500300,,T97589,,Glover Richard 1712-1785,1737,LEONIDAS A POEM.,,London : printed for R. Dodsley at Tully's Head in Pallmall,,
,TCP Plain Texts,K079450.000,,CW3316119773,,475900600,,T98752,,Churchill C. (Charles) 1731-1764,1764,THE FAREWELL.,,[London?,,
,TCP Plain Texts,K079495.000,,CW3313285171,,569200100,,T98814,,Hayley William 1745-1820,1780,EPISTLE TO A FRIEND ON THE DEATH OF JOHN THORNTON ESQ.,,London : printed for J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K079570.000,,CW3321089424,,662400300,,T98906,,Churchill C. (Charles) 1731-1764,1765,SERMONS. BY CHARLES CHURCHILL.,,London : printed by W. Griffin; for John Churchill (executor of Charles Churchill) and William F,,
,TCP Plain Texts,K080316.000,,CW3305000764,,575600500,,T99798,,Hawkins John Sir 1719-1789,1763,OBSERVATIONS ON THE STATE of the HIGHWAYS AND On the LAWS for Amending and Keeping them in REPAIR;,,London : printed by his Majesty's law-printer; for J. Worrall at the Dove in Bell-Yard near Te,,
,TCP Plain Texts,K081759.000,,CW3319114539,,319701200,,T101624,,Francklin Thomas 1721-1784,1758,A SERMON PREACHED AT THE Parish-Church of St. Anne Westminster On Thursday May the 10th 1758. BEFORE THE GOVERNORS OF THE MIDDLESEX-HOSPITAL FOR Sick and Lame; and for Lying-in Married Women.,,London : [s.n.],,
,TCP Plain Texts,K082699.000,,CW3305071594,,698501500,,T102841,,Burgoyne John 1722-1792,1778,THE SUBSTANCE OF GENERAL BURGOYNE'S SPEECHES ON MR. VYNER'S MOTION On the 26th of May; AND UPON MR. HARTLEY'S MOTION On the 28th of May 1778.,,London : printed for J. Almon Opposite Burlington-House Piccadilly,,
,TCP Plain Texts,K082740.000,,CW3313593877,,622100300,,T102891,,Delap J. (John) 1725-1812,1760,ELEGIES By Mr. DELAP.,,London : printed for R. and J. Dodsley in Pall-Mall,,
,TCP Plain Texts,K084084.000,,CW3322217299,,945300700,,T104512,,Francklin Thomas 1721-1784,1765,SERMONS ON THE Relative Duties. PREACHED AT QUEEN-STREET CHAPEL AND ST. PAUL's COVENT-GARDEN.,,London : printed and sold by W. Bunce in Russel-Street Covent-Garden; (succesor to the late Mr,,
,TCP Plain Texts,K084724.000,,CW3310808211,,590900400,,T105408,,Whiston William 1667-1752,1724,THE CALCULATION OF Solar Eclipses WITHOUT PARALLAXES. WITH A SPECIMEN of the same in the Total Eclipse of the Sun May 11. 1724. Now first made Publick. To which is added A PROPOSAL how with the Latitude given the Geographical Longitude of all the Parts of the Earth may be settled by the bare Knowledge of the Duration of Solar Eclipses and especially of Total Darkness. WITH An ACCOUNT of some late Observations made with Dipping Needles in order to discover the LONGITUDE and LATITUDE at Sea. By WILL. WHISTON M. A. Sometime Professor of the Mathematicks in the University of Cambridge.,,London : printed for J. Senex in Fleetstreet; and W. Taylor in Pater-Noster-Row,,
,TCP Plain Texts,K085765.000,,CW3319157314,,326101300,,T106816,,Francklin Thomas 1721-1784,1756,A SERMON PREACH'D On SUNDAY MAY 16th 1756 At the PARISH CHURCH of St. George's Bloomsbury Occasion'd by the DEATH of The Rev. Mr. STURGES LECTURER of the said PARISH; PUBLISH'D At the Request of several of the INHABITANTS.,,London : printed for R. Francklin in Russel-Street Covent-Garden,,
,TCP Plain Texts,K085823.000,,CW3322132055,,935100900,,T106886,,Brown John 1722-1787,1799,AN ADDRESS TO YOUNG MINISTERS.,,London : printed for T. Chapman No. 151 Fleet Street,,
,TCP Plain Texts,K085913.000,,CW3313944331,,671102500,,T107003,,Dibdin Charles 1745-1814,1776,THE SERAGLIO; A COMIC OPERA IN TWO ACTS: AS PERFORMED AT THE THEATRE-ROYAL COVENT-GARDEN.,,London : printed for T. Evans near York-Buildings Strand,,
,TCP Plain Texts,K085919.000,,CW3314919423,,681500800,,T107011,,Gentleman Francis 1728-1784,1773,THE PANTHEONITES. A DRAMATIC ENTERTAINMENT. AS PERFORMED AT THE THEATRE-ROYAL IN THE HAY-MARKET.,,London : printed for J. Bell near Exeter-Change in the Strand; and C. Etherington at York,,
,TCP Plain Texts,K085950.000,,CW3312509540,,221600400,,T107045,,Gray Thomas 1716-1771,1775,THE POEMS OF MR. GRAY.,,York : printed by A. Ward; and sold by J. Dodsley Pall-Mall London; and J. Todd Stonegate Yo,,
,TCP Plain Texts,K086024.000,,CW3300182933,,170800300,,T107132,,Reresby John Sir 1634-1689,1734,THE MEMOIRS OF THE HONOURABLE Sir JOHN RERESBY Bart. And last GOVERNOR of YORK. Containing several Private and Remarkable Transactions From the RESTORATION to the REVOLUTION Inclusively.,,London : printed for Samuel Harding Bookseller on the Pavement in St. Martin's Lane,,
,TCP Plain Texts,K086169.000,,CW3314059252,,713500900,,T107337,,Bentley R. (Richard) 1708-1782,1750,A PETITION TO THE Right Hon. Mr. â€” In FAVOUR of Mr. MACLEAN. By a LADY.,,London : printed for G. Smith near Temple Bar Fleet-Street,,
