UID,COLLECTION,TCP,EEBO,ECCO,VID,Book ID,STC,ESTC,Status,Author,Date,Title,Terms,Publisher,Pages,Word Count
, Ecco-Unfinished,K050307.000,,CW106547573,,,,T56919,,"Defoe, Daniel, 1661?-1731.",1719,"The just complaint of the poor weavers truly represented: with as much answer as it deserves, to a pamphlet lately written against them entitled The weavers pretences examin'd, &c.",,"London : printed for W. Boreham,",,
, Ecco-Unfinished,K050313.000,,CW123349814,,,,T56929,,"Defoe, Daniel, 1661?-1731.",1701,"A letter to Mr. How, by way of reply to his considerations of the preface to An enquiry into the occasional conformity of dissenters. By the author of the said preface and Enquiry:",,"London : printed in the year,",,
, Ecco-Unfinished,K050317.000,,CW113752983,,,,T56935,,"Defoe, Daniel, 1661?-1731.",1703,More reformation. A satyr upon himself: By the author of The true born English-man.,,"London : printed in the year,",,
, Ecco-Unfinished,K050319.000,,CW104847122,,,,T56937,,"Defoe, Daniel, 1661?-1731.",1710,"A new test of the sence [sic] of the nation: being a modest comparison between the addresses to the late King James, and those to Her present Majesty. ...",,"London : printed in the year,",,
, Ecco-Unfinished,K050322.000,,CW107401903,,,,T56941,,"Defoe, Daniel, 1661?-1731.",1702 [1701],"The original power of the collective body of the people of England, examined and asserted:",,"London : printed in the year,",,
, Ecco-Unfinished,K050327.000,,CW105251419,,,,T56947,,"Defoe, Daniel, 1661?-1731.",1712,"The present state of the parties in Great Britain: particularly an enquiry into the state of the Dissenters in England, and the Presbyterians in Scotland;:",,"London : printed, and sold by J. Baker,",,
, Ecco-Unfinished,K050329.000,,CW104619472,,,,T56952,,"Defoe, Daniel, 1661?-1731.",1712,"Reasons against fighting. Being an inquiry into this great debate, whether it is safe for Her Majesty, or her ministry, to venture an engagement with the French, considering the present behaviour of the allies.:",,"[London] : Printed in the year,",,
, Ecco-Unfinished,K050330.000,,CW105112501,,,,T56953,,"Defoe, Daniel, 1661?-1731.",1713,Reasons concerning the immediate demolishing of Dunkirk: being a serious enquiry into the state and condition of that affair:,,"London : printed for John Morphew,",,
, Ecco-Unfinished,K050331.000,,CW105123224,,,,T56955,,"Defoe, Daniel, 1661?-1731.",[1714],"Reasons for im- the L--d H--- T----r, and some others of the p- m-:",,"[London] : Printed and sold by J. Moore near St. Paul's,",,
, Ecco-Unfinished,K050332.000,,CW104773224,,,,T56956,,"Defoe, Daniel, 1661?-1731.",1706,Remarks on the bill to prevent frauds committed by bankrupts. With observations on the effect it may have upon trade:,,"London : printed in the year,",,
, Ecco-Unfinished,K050333.000,,CW103977428,,,,T56957,,"Defoe, Daniel, 1661?-1731.",1706,Remarks on the Letter to the author of the state-memorial:,,"London : printed in the year,",,
, Ecco-Unfinished,K050336.000,,CW106123856,,,,T56960,,"Defoe, Daniel, 1661?-1731.",1706,"A reply to a pamphlet entituled, The L---d H------'s vindication of his speech, &c. By the author of the Review:",,"London : printed in the year,",,
, Ecco-Unfinished,K050341.000,,CW100186325,,,,T56966,,"Defoe, Daniel, 1661?-1731.",1714,"The Scots nation and union vindicated: from the reflections cast on them, in an infamous libel, entitl'd, The publick spirit of the Whigs, &c. ...",,"London : printed for A. Bell; and sold by J. Baker,",,
, Ecco-Unfinished,K050342.000,,CW104648046,,,,T56967,,"Defoe, Daniel, 1661?-1731.",1711,"A seasonable caution to the General Assembly: In a letter from a Member of Parliament of North-Britain, to a minister in Scotland: occasioned by the House of Lords reversing the sentence of Mr. Greenshiels.",,"[Edinburgh?] : Printed in the year,",,
, Ecco-Unfinished,K050345.000,,CW105394371,,,,T56971,,"Defoe, Daniel, 1661?-1731.",1704,"A serious inquiry into this grand question: whether a law to prevent the occasional conformity of dissenters, would not be inconsistent with the Act of toleration, ...",,"London : printed in the year,",,
, Ecco-Unfinished,K050347.000,,CW121273082,,,,T56973,,"Defoe, Daniel, 1661?-1731.",1715,A sharp rebuke from one of the people called Quakers to Henry Sacheverell: the high-priest of Andrew's Holbourn. By the same Friend that wrote to Thomas Bradbury.,,"London : printed and sold by S. Keimer,",,
, Ecco-Unfinished,K050353.000,,CW102157550,,,,T56979,,,1724,"Some farther account of the original disputes in Ireland, about farthings and halfpence. In a discourse with a Quaker of Dublin:",,"[London] : Printed in the year,",,
, Ecco-Unfinished,K050355.000,,CW106806736,,,,T56984,,"Defoe, Daniel, 1661?-1731.",1711,"A spectators address to the Whigs, on the occasion of the stabbing Mr. Harley:",,"[London] : Printed in the year,",,
, Ecco-Unfinished,K050357.000,,CW105120999,,,,T56988,,"Defoe, Daniel, 1661?-1731.",1701,"The succession to the crown of England, considered:",,"London : printed in the year,",,
, Ecco-Unfinished,K050358.000,,CW104349114,,,,T56989,,"Defoe, Daniel, 1661?-1731.",1720,"The trade to India critically and calmly consider'd: and prov'd to be destructive to the general trade of Great Britain, as well as to the woollen and silk manufactures in particular.",,"London : printed for W. Boreham,",,
, Ecco-Unfinished,K050361.000,,CW104872072,,,,T56993,,"Defoe, Daniel, 1661?-1731.",1711,"The true state of the case between the government and the creditors of the navy, &c: as it relates to the South-Sea-trade. And the justice of the transactions on either side impartially enquired into:",,"London : printed, and sold by J. Baker,",,
, Ecco-Unfinished,K050362.000,,CW105565362,,,,T56995,,"Defoe, Daniel, 1661?-1731.",1713,"Union and no union. Being an enquiry into the grievances of the Scots. And how far they are right or wrong, who alledge that the union is dissolved:",,"London : printed, and sold by John Baker,",,
, Ecco-Unfinished,K050363.000,,CW124218596,,,,T56996,,"Defoe, Daniel, 1661?-1731.",1726,"Unparallel'd cruelty: or, the tryal of Captain Jeane of Bristol. Who was convicted at the Old Bailey for the murder of his cabbin-boy, ... To which is added, an account of his life and conversation, ... with his dying speech, and behaviour at the place of execution.",,"London : printed for T. Warner,",,
, Ecco-Unfinished,K050407.000,,CW106062878,,,,T57072,,"Defoe, Daniel, 1661?-1731.",1717,"Some national grievances, viz. The unequalness of court preferments. The keeping up the army. The S------l Act. ... Considered and fairly represented in a letter to R--- W--- Esq:",,"London : sold by E. Smith,",,
, Ecco-Unfinished,K050503.000,,CW109713312,,,,T57278,,"Chetwood, W. R. (William Rufus), d. 1766.",1729,"The lover's opera: As it is performed at the Theatre-Royal, by His Majesty's servants. By Mr. Chetwood, prompter to the Theatre.",,"London : printed: and sold by A. Dodd,",,
, Ecco-Unfinished,K050998.000,,CW106431239,,,,T57979,,"Carey, Henry, 1687?-1743.",1732,"Teraminta. An opera: As it is perform'd at the Theatre Royal in Lincoln's-Inn Fields. Written by Mr. Carey, and set to musick by Mr. John Christopher Smith.",,"London : printed by J. Watts; and sold by John Shuckburgh,",,
, Ecco-Unfinished,K051430.000,,CW104922768,,,,T58640,,"Kames, Henry Home, Lord, 1696-1782.",1781,"Loose hints upon education, chiefly concerning the culture of the heart:",,"Edinburgh : printed for John Bell; and John Murray, London,",,
, Ecco-Unfinished,K051915.000,,CW109973658,,,,T59355,,"Bickerstaff, Isaac, 1735-1812.",1770,"'Tis well it's no worse: a comedy. As it is performed at the Theatre Royal in Drury-Lane, by His Majesty's servants.",,"London : printed for W. Griffin,",,
, Ecco-Unfinished,K052431.000,,CW122270421,,,,T60070,,"Paley, William, 1743-1805.",1785,"The principles of moral and political philosophy: By William Paley, ...",,"London : printed for R. Faulder,",,
, Ecco-Unfinished,K052804.000,,CW100475762,,,,T60638,,"Kames, Henry Home, Lord, 1696-1782.",1747,Essays upon several subjects concerning British antiquities: ... With an appendix upon hereditary and indefeasible right. Composed anno M.DCC.XLV.,,"Edinburgh : printed for A. Kincaid,",,
, Ecco-Unfinished,K052873.001,,CW120719822,,,,T60731,,"Gerard, Alexander, 1728-1795.",1759,"An essay on taste: By Alexander Gerard, ... With three dissertations on the same subject. By Mr. de Voltaire. Mr. d'Alembert, F.R.S. Mr. de Montesquieu. [pt.1]",,"London : printed for A. Millar, A. Kincaid and J. Bell, in Edinburgh,",,
, Ecco-Unfinished,K052994.002,,CW122440565,,,,T60863,,"Murray, James, 1732-1782.",1764,"The history of religion: particularly of the principal denominations of Christians, ... Containing a succinct and genuine account of their original and present constitution, discipline, doctrines, worship, and ceremonies: ... By an impartial hand. [pt.2]",,"London : printed for C. Henderson; W. Nicoll; and J. Johnson,",,
, Ecco-Unfinished,K052994.003,,CW122440565,,,,T60863,,"Murray, James, 1732-1782.",1764,"The history of religion: particularly of the principal denominations of Christians, ... Containing a succinct and genuine account of their original and present constitution, discipline, doctrines, worship, and ceremonies: ... By an impartial hand. [pt.3]",,"London : printed for C. Henderson; W. Nicoll; and J. Johnson,",,
, Ecco-Unfinished,K053903.002,,CW110966035,,,,T62063,,"Radcliffe, Ann Ward, 1764-1823.",1794,"The mysteries of Udolpho: a romance; interspersed with some pieces of poetry. By Ann Radcliffe, ... In four volumes. ... [pt.2]",,"London : printed for G. G. and J. Robinson,",,
, Ecco-Unfinished,K053903.003,,CW110966035,,,,T62063,,"Radcliffe, Ann Ward, 1764-1823.",1794,"The mysteries of Udolpho: a romance; interspersed with some pieces of poetry. By Ann Radcliffe, ... In four volumes. ... [pt.3]",,"London : printed for G. G. and J. Robinson,",,
, Ecco-Unfinished,K053904.001,,CW111650033,,,,T62064,,"Radcliffe, Ann Ward, 1764-1823.",1797,"The Italian: or the confessional of the black penitents. A romance. By Ann Radcliffe, ... In three volumes. ... [pt.1]",,"London : printed for T. Cadell Jun. and W. Davies (successors to Mr. Cadell),",,
, Ecco-Unfinished,K053904.003,,CW111650033,,,,T62064,,"Radcliffe, Ann Ward, 1764-1823.",1797,"The Italian: or the confessional of the black penitents. A romance. By Ann Radcliffe, ... In three volumes. ... [pt.3]",,"London : printed for T. Cadell Jun. and W. Davies (successors to Mr. Cadell),",,
, Ecco-Unfinished,K054338.000,,CW113433566,,,,T62734,,"Whitehead, William, 1715-1785.",1776,"Variety. A tale, for married people:",,"London : printed for J. Dodsley,",,
, Ecco-Unfinished,K054350.000,,CW113906042,,,,T62748,,"Colman, George, 1732-1794.",1777,The sheep-shearing: a dramatic pastoral: In three acts. Taken from Shakespeare. As it is performed at the Theatre Royal in the Hay-Market.,,"London : printed for G. Kearsly,",,
, Ecco-Unfinished,K054680.001,,CW106462425,,,,T63190,,"Walpole, Horace, 1717-1797.",1765-71 [1765-80],Anecdotes of painting in England: with some account of the principal artists; and incidental notes on other arts; collected by the late Mr. George Vertue; and now digested and published from his original MSS. by Mr. Horace Walpole. The second edition. ... [pt.1],,"[Twickenham] : Printed by Thomas Kirgate at Strawberry-Hill,",,
, Ecco-Unfinished,K054680.004,,CW106462425,,,,T63190,,"Walpole, Horace, 1717-1797.",1765-71 [1765-80],Anecdotes of painting in England: with some account of the principal artists; and incidental notes on other arts; collected by the late Mr. George Vertue; and now digested and published from his original MSS. by Mr. Horace Walpole. The second edition. ... [pt.4],,"[Twickenham] : Printed by Thomas Kirgate at Strawberry-Hill,",,
, Ecco-Unfinished,K055020.000,,CW113246606,,,,T63655,,"Savage, Richard, d. 1743.",1717,"The convocation: or, a battle of pamphlets. A poem. Written by Mr. Richard Savage:",,"London : printed for E. Young; and sold by J. Morphew,",,
, Ecco-Unfinished,K055309.000,,CW113590749,,,,T64090,,"Bickerstaff, Isaac, 1735-1812.",1769,"The hypocrite: a comedy. As it is performed at the Theatre Royal in Drury-Lane. Taken from Moliere and Cibber, by the author of the alterations of The plain-dealer.",,"London : printed for W. Griffin,",,
, Ecco-Unfinished,K055409.000,,CW110072555,,,,T64205,,"Andrews, Miles Peter, d. 1814.",1781,"The Baron Kinkvervankotsdorsprakingatchdern: A new musical comedy. As performed at the Theatre-Royal in the Hay-Market. By Miles Peter Andrews, Esq.",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K055411.000,,CW110565727,,,,T64207,,"Centlivre, Susanna, 1667?-1723.",1703,"Love's contrivance, or le medecin malgre lui. A comedy. As it is acted at the Theatre Royal in Drury-Lane:",,"London : printed for Bernard Lintott at the Middle-Temple Gate in Fleetstreet,",,
, Ecco-Unfinished,K055489.000,,CW106371078,,,,T64304,,,1713,"An account of the abolishing of duels in France: being extracts out of the edicts of the kings, the regulations of the marshals, and the records of the Parliaments of France, with the resolutions of the Arch-bishops, ...",,"London : printed for John Morphew,",,
, Ecco-Unfinished,K055770.001,,CW109135034,,,,T64723,,"Sheridan, Frances Chamberlaine, 1724-1766.",1761,"Memoirs of Miss Sidney Bidulph: extracted from her own journal, and now first published. In two volumes. ... [pt.1]",,"Dublin : printed by and for G. Faulkner,",,
, Ecco-Unfinished,K055770.002,,CW109135034,,,,T64723,,"Sheridan, Frances Chamberlaine, 1724-1766.",1761,"Memoirs of Miss Sidney Bidulph: extracted from her own journal, and now first published. In two volumes. ... [pt.2]",,"Dublin : printed by and for G. Faulkner,",,
, Ecco-Unfinished,K056602.000,,CW109179582,,,,T65818,,"Hill, Aaron, 1685-1750.",1718,"Four essays: viz I. On making china ware in England, ... II. On a method for furnishing coals ... III. On the repairing of Dagenham, ... IV. On our English grapes, ... By a society of gentlemen.:",,"London : printed for J. Roberts, and sold by R. Burleigh; and Thomas Corbett,",,
, Ecco-Unfinished,K056663.000,,CW106550134,,,,T65916,,"Defoe, Daniel, 1661?-1731.",1711,"Reasons why this nation ought to put a speedy end to this expensive war: with a brief essay, at the probable conditions on which the peace now negotiating, may be founded. ...",,"[London] : Printed for J. Baker,",,
, Ecco-Unfinished,K056667.000,,CW104618829,,,,T65920,,,1711,"The ballance of Europe: or, an enquiry into the respective dangers of giving the Spanish monarchy to the Emperour as well as to King Philip, ...",,"Edinburgh : re-printed by James Watson,",,
, Ecco-Unfinished,K056671.000,,CW106202511,,,,T65927,,"Defoe, Daniel, 1661?-1731.",1713,"Reasons against the succession of the House of Hanover: with an enquiry how far the abdication of King James, supposing it to be legal, ought to affect the person of the Pretender.",,"London : printed for J. Baker,",,
, Ecco-Unfinished,K056677.000,,CW124571793,,,,T65937,,"Defoe, Daniel, 1661?-1731.",1714,A letter to the dissenters:,,"Dublin : re-printed by Edwin Sandys, for Robert Owen,",,
, Ecco-Unfinished,K056688.000,,CW121164274,,,,T65949,,"Defoe, Daniel, 1661?-1731.",1715,"A friendly epistle by way of reproof from one of the people called Quakers, to Thomas Bradbury, a dealer in many words:",,"London : printed, and sold by S. Keimer,",,
, Ecco-Unfinished,K056696.000,,CW103803719,,,,T65960,,"Defoe, Daniel, 1661?-1731.",1716,"Some considerations on a law for triennial parliaments: With an enquiry, I. Whether there may not be a time when it is necessary to suspend the execution, even of such laws as are most essential to the liberties of the people? II. Whether this is such a time or no?",,"London : printed for J. Baker, and T. Warner,",,
, Ecco-Unfinished,K056800.000,,CW118287058,,,,T66080,,"Kames, Henry Home, Lord, 1696-1782.",1764,Introduction to the art of thinking:,,"Edinburgh : printed for A. Kincaid and J. Bell,",,
, Ecco-Unfinished,K056925.000,,CW119292965,,,,T66267,,"Defoe, Daniel, 1661?-1731.",1711,The representation of the Lower House of Convocaion [sic] of the English clergy examined: being remarks on the present state of religion now in England:,,"[Edinburgh] : Printed at London, and re-printed at Edinburgh by J. Moncur,",,
, Ecco-Unfinished,K056938.000,,CW112828442,,,,T66291,,"Defoe, Daniel, 1661?-1731.",1706,Jure divino: a satyr: In twelve books. By the author of The true-born-Englishman.,,"London : printed in the year,",,
, Ecco-Unfinished,K056941.000,,CW121967021,,,,T66294,,"Defoe, Daniel, 1661?-1731.",1706,"A hymn to peace: Occasion'd, by the two Houses joining in one address to the Queen. By the author of The true-born English-man.",,"London : printed for John Nutt,",,
, Ecco-Unfinished,K056944.000,,CW114228831,,,,T66299,,"Defoe, Daniel, 1661?-1731.",1705,"The consolidator: or, memoirs of sundry transactions from the world in the moon. Translated from the lunar language, by the author of The true-born English man.",,"London : printed, and are to be sold by Benj. Bragg,",,
, Ecco-Unfinished,K056996.001,,CW109241625,,,,T66365,,"Brooke, Frances, 1724?-1789.",1777,The excursion: In two volumes. By Mrs. Brooke; ... [pt.1],,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K056996.002,,CW109241625,,,,T66365,,"Brooke, Frances, 1724?-1789.",1777,The excursion: In two volumes. By Mrs. Brooke; ... [pt.2],,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K057041.000,,CW104027468,,,,T66412,,"Ashmole, Elias, 1617-1692.",1717,"Memoirs of the life of that learned antiquary, Elias Ashmole, Esq: drawn up by himself by way of diary. With an appendix of original letters. Publish'd by Charles Burman, Esq;.",,"London : printed for J. Roberts,",,
, Ecco-Unfinished,K057352.000,,CW110297135,,,,T66761,,"Shenstone, William, 1714-1763.",1741,"The judgment of Hercules, a poem. Inscrib'd to George Lyttelton Esq:",,"London : printed for R. Dodsley, and sold by T. Cooper,",,
, Ecco-Unfinished,K057963.000,,CW105902749,,,,T67584,,"Reed, Joseph, 1723-1787.",1787,"The retort courteous; or a candid appeal to the public on the conduct of Thomas Linley, Esq, manager of Drury-Lane Theatre, to the author of Dido. Containing original letters ... By the author of The register-office:",,"London : printed for the author,",,
, Ecco-Unfinished,K058247.000,,CW113263433,,,,T68022,,"Stevens, George Alexander, 1710-1784.",1752,"Distress upon distress: or, tragedy in true taste. A heroi-comi-parodi-tragedi-farci-cal burlesque. In two acts. By George Alexander Stevens. ...",,"London : reprinted from the Dublin edition, for R. Griffiths,",,
, Ecco-Unfinished,K058369.000,,CW109793608,,,,T68176,,"Defoe, Daniel, 1661?-1731.",1702,Reformation of manners: a satyr.,,"[London] : Printed in the year,",,
, Ecco-Unfinished,K058372.000,,CW105445267,,,,T68183,,"Defoe, Daniel, 1661?-1731.",1701,"The villainy of stock-jobbers detected, and the causes of the late run upon the bank and bankers discovered and considered:",,"London : printed in the year,",,
, Ecco-Unfinished,K058377.000,,CW110931626,,,,T68188,,"Defoe, Daniel, 1661?-1731.",1704,A hymn to victory:,,"London : printed for J. Nutt,",,
, Ecco-Unfinished,K059106.000,,CW106051580,,,,T69300,,"Charke, Charlotte, 1713-1760.",1735,"The art of management; or, tragedy expell'd. By Mrs. Charlotte Charke:",,"London : printed by W. Rayner, and sold at the pamphlet-shops,",,
, Ecco-Unfinished,K059122.000,,CW112283474,,,,T69317,,"Williams, Helen Maria, 1762-1827.",1783,An ode on the peace: By the author of Edwin and Eltruda.,,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K059123.000,,CW112283457,,,,T69319,,"Williams, Helen Maria, 1762-1827.",1791,"A farewell, for two years, to England. A poem. By Helen Maria Williams:",,"London : printed for T. Cadell,",,
, Ecco-Unfinished,K059166.000,,CW100671965,,,,T69384,,"Defoe, Daniel, 1661?-1731.",1717,"Minutes of the negotiations: of Monsr. Mesnager at the court of England, towards the close of the last reign. ... Written by himself. Done out of French.",,"London : printed for S. Baker,",,
, Ecco-Unfinished,K059168.000,,CW119978972,,,,T69387,,"Defoe, Daniel, 1661?-1731.",1717,"Memoirs of the Church of Scotland: in four periods. ... With an appendix, of some transactions since the Union.",,"London : printed for Eman. Matthews, and T. Warner,",,
, Ecco-Unfinished,K059170.000,,CW105580994,,,,T69389,,"Defoe, Daniel, 1661?-1731.",1717,The quarrel of the school-boys at Athens: as lately acted at a school near Westminster.,,"London : printed for J. Roberts,",,
, Ecco-Unfinished,K059172.000,,CW106375690,,,,T69391,,"Defoe, Daniel, 1661?-1731.",1717,"Secret memoirs of a treasonable conference: at S..... House, for deposing the present ministry, and making a new turn at court.",,"London : printed for J. More,",,
, Ecco-Unfinished,K059198.000,,CW109968091,,,,T69421,,"Pix, Mary, 1666-1720.",[1703],"The different widows: or, intrigue all-a-mode. A comedy. As it is acted at the New Theatre in Little Lincolns-Inn-Fields. By Her Majesty's servants:",,"London : printed for Henry Playford, and Bernard Lintott,",,
, Ecco-Unfinished,K059380.000,,CW120571416,,,,T69670,,"Defoe, Daniel, 1661?-1731.",1722,"Religious courtship: being historical discourses, on the necessity of marrying religious husbands and wives only. As also of husbands and wives being of the same opinions in religion with one another. With an appendix ...",,"London : printed for E. Matthews, and A. Bettesworth; J. Brotherton, and W. Meadows,",,
, Ecco-Unfinished,K059398.000,,CW110990593,,,,T69688,,"Defoe, Daniel, 1661?-1731.",1720,"The life, adventures, and pyracies, of the famous Captain Singleton::",,"London : printed for J. Brotherton, J. Graves, A. Dodd, and T. Warner,",,
, Ecco-Unfinished,K059399.000,,CW105723179,,,,T69689,,"Defoe, Daniel, 1661?-1731.",[1720],"Memoirs of a cavalier: or a military journal of the wars in Germany, and the wars in England; from the year 1632, to the year 1648. Written threescore years ago by an English gentleman, ...",,"London : printed for A. Bell, J. Osborn, W. Taylor, and T. Warner,",,
, Ecco-Unfinished,K059581.001,,CW113196049,,,,T70027,,"Williams, Helen Maria, 1762-1827.",1786,Poems: by Helen Maria Williams. In two volumes. ... [pt.1],,"London : printed by A. Rivington and J. Marshall, for Thomas Cadell,",,
, Ecco-Unfinished,K059581.002,,CW113196049,,,,T70027,,"Williams, Helen Maria, 1762-1827.",1786,Poems: by Helen Maria Williams. In two volumes. ... [pt.2],,"London : printed by A. Rivington and J. Marshall, for Thomas Cadell,",,
, Ecco-Unfinished,K059796.000,,CW109156154,,,,T70321,,"Defoe, Daniel, 1661?-1731.",1776,"The history of Lætitia Atkins, vulgarly called Moll. Flanders. Published by Mr. Daniel Defoe. And from papers found since his decease, it appears greatly altered by himself; and from the said papers, the present work is produced:",,"London : printed for the editor; and sold by F. Noble, and T. Lowndes,",,
, Ecco-Unfinished,K059797.000,,CW111248136,,,,T70324,,"Drury, Robert, 1687-1734?",1731,"Madagascar: or, Robert Drury's journal: during fifteen years captivity on that island. ... Written by himself; ...",,"London : printed: and sold by J. Brotherton; T. Worrall; and J. Jackson,",,
, Ecco-Unfinished,K059808.000,,CW108763330,,,,T70339,,"Defoe, Daniel, 1661?-1731.",[1725-26],"A general history of discoveries: and improvements, in useful arts, particularly in the great branches of commerce, navigation, and plantation, in all parts of the known world. ...",,"London : printed for J. Roberts,",,
, Ecco-Unfinished,K059811.000,,CW107092774,,,,T70342,,"Defoe, Daniel, 1661?-1731.",1722,"A journal of the plague year: being observations or memorials, of the most remarkable occurrences, as well publick as private, which happened in London during the last great visitation in 1665. Written by a citizen who continued all the while in London. ...",,"London : printed for E. Nutt; J. Roberts; A. Dodd; and J. Graves,",,
, Ecco-Unfinished,K059815.000,,CW124605105,,,,T70347,,"Defoe, Daniel, 1661?-1731.",1726,"The political history of the Devil: as well ancient as modern: in two parts. Part I. Containing a state of the Devil's circumstances, ... from his expulsion out of Heaven, to the creation of man; ... Part II. Containing his more private conduct, down to the present times: ...",,"London : printed for T. Warner,",,
, Ecco-Unfinished,K059928.001,,CW100786420,,,,T70499,,"Williams, Helen Maria, 1762-1827.",1798,"A tour in Switzerland: or, a view of the present state of the governments and manners of those cantons: with comparative sketches of the present state of Paris. By Helen Maria Williams. ... [pt.1]",,"London : printed for G. G. and J. Robinson,",,
, Ecco-Unfinished,K059928.002,,CW100786420,,,,T70499,,"Williams, Helen Maria, 1762-1827.",1798,"A tour in Switzerland: or, a view of the present state of the governments and manners of those cantons: with comparative sketches of the present state of Paris. By Helen Maria Williams. ... [pt.2]",,"London : printed for G. G. and J. Robinson,",,
, Ecco-Unfinished,K059968.000,,CW117689771,,,,T70622,,"Defoe, Daniel, 1661?-1731.",MDCCXXVII. [1727],"Conjugal lewdness: or, matrimonial whoredom.",,"London : printed for T. Warner, at the Black Boy in Pater-Noster-Row,",,
, Ecco-Unfinished,K059973.000,,CW112596549,,,,T70630,,"Defoe, Daniel, 1661?-1731.",1724,"The fortunate mistress: or, a history of the life and vast variety of fortunes of Mademoiselle de Beleau, afterwards call'd the Countess de Wintselsheim, in Germany. Being the person known by the name of the Lady Roxana, in the time of King Charles II.",,"London : printed for T. Warner; W. Meadows; W. Pepper; S. Harding; and T. Edlin,",,
, Ecco-Unfinished,K059975.000,,CW109694024,,,,T70632,,"Defoe, Daniel, 1661?-1731.",1775,"The history of Mademoiselle de Beleau; or, the new Roxana, the fortunate mistress: afterwards Countess of Wintselsheim. Published by Mr Daniel De Foe. And from papers found, since his decease, it appears was greatly altered by himself;:",,"London : printed for the editor; and sold by F. Noble, and T. Lowndes,",,
, Ecco-Unfinished,K059984.000,,CW102830808,,,,T70641,,"Defoe, Daniel, 1661?-1731.",1725,"A new voyage round the world: by a course never sailed before. Being a voyage undertaken by some merchants, who afterwards proposed the setting up an East-India company in Flanders ...",,"London : printed for A. Bettesworth; and W. Mears,",,
, Ecco-Unfinished,K059988.000,,CW113764577,,,,T70653,,"Defoe, Daniel, 1661?-1731.",1701,The true-born Englishman: A satyr.,,"[London] : Printed in the year,",,
, Ecco-Unfinished,K060118.000,,CW106197428,,,,T70818,,,1706,"The case of Protestant dissenters in Carolina, shewing how a law to prevent occasional conformity there, has ended in the total subversion of the constitution in church and state.:",,"London : printed in the year,",,
, Ecco-Unfinished,K060128.000,,CW115164330,,,,T70830,,"Defoe, Daniel, 1661?-1731.",1703,A hymn to the pillory:,,"London : printed in the year,",,
, Ecco-Unfinished,K060129.000,,CW111934958,,,,T70834,,"Defoe, Daniel, 1661?-1731.",1702,"The mock mourners: A satyr, by way of elegy on King William. By the author of The true-born Englishman.",,"London : printed,",,
, Ecco-Unfinished,K060132.000,,CW104455130,,,,T70837,,"Defoe, Daniel, 1661?-1731.",1703,"Peace without union: By way of reply, to Sir H--- M---'s Peace at home.",,"London : printed in the year,",,
, Ecco-Unfinished,K060133.000,,CW106248628,,,,T70838,,"Defoe, Daniel, 1661?-1731.",1728,"A plan of the English commerce: Being a compleat prospect of the trade of this nation, as well the home trade as the foreign. ... Humbly affered to the consideration of the King and Parliament.",,"London : printed for Charles Rivington,",,
, Ecco-Unfinished,K060137.000,,CW121644466,,,,T70844,,"Defoe, Daniel, 1661?-1731.",1729,"The secrets of the invisible world disclos'd: or, an universal history of apparitions sacred and prophane, under all denominations; whether, angelical, diabolical, or human-souls departed. ... By Andrew Moreton, Esq; adorn'd with cuts.",,"London : printed for J. Clarke, A. Millar, and J. Green,",,
, Ecco-Unfinished,K060141.000,,CW105213375,,,,T70849,,"Defoe, Daniel, 1661?-1731.",1704,"The storm: or, a collection of the most remarkable casualties and disasters which happen'd in the late dreadful tempest, both by sea and land.",,"London : printed for G. Sawbridge, and sold by J. Nutt,",,
, Ecco-Unfinished,K060149.000,,CW112420947,,,,T70860,,"Defoe, Daniel, 1661?-1731.",1716 [1715],"A trumpet blown in the north: and sounded in the ears of John Eriskine, call'd by the men of the world, Duke of Mar. By a ministring friend of the people call'd Quakers. ...",,"[London] : Sold by S. Keimer on Ludgate-hill,",,
, Ecco-Unfinished,K060152.000,,CW108170986,,,,T70864,,"Defoe, Daniel, 1661?-1731.",1710,"A word against a new election, that the people of England may see the happy difference between English liberty and French slavery;:",,"[London] : Printed in the year,",,
, Ecco-Unfinished,K060545.001,,CW109701176,,,,T71398,,"Stevens, George Alexander, 1710-1784.",1760,The history of Tom Fool: [pt.1],,"London : printed for T. Waller,",,
, Ecco-Unfinished,K060624.000,,CW106853600,,,,T71489,,"Burke, Edmund, 1729-1797.",1780,"A letter from a gentleman in the English House of Commons: in vindication of his conduct, with regard to the affairs of Ireland, addressed to a Member of the Irish Parliament.",,"London : printed for J. Bew,",,
, Ecco-Unfinished,K060816.000,,CW116991204,,,,T71737,,"Hooke, Robert, 1635-1703.",1705,"The posthumous works of Robert Hooke, ... containing his Cutlerian lectures, and other discourses, read at the meetings of the illustrious Royal Society. ... Illustrated with sculptures. To these discourses is prefixt the author's life, ... Publish'd by Richard Waller,:",,"London : printed by Sam. Smith and Benj. Walford,",,
, Ecco-Unfinished,K060983.000,,CW104921500,,,,T71929,,"Defoe, Daniel, 1661?-1731.",1706,"A fourth essay, at removing national prejudices; with some reply to Mr. H---dges and some other authors, who have printed their objections against an Union with England:",,"[Edinburgh?] : Printed in the year,",,
