Bible. N.T. Gospels,1671-01-01T00:00:00Z,christologiaora00gospgoog,English,"Christologia, Or A Metrical Paraphrase on the History of Our Lord and Savior Jesus Christ"
"Heylyn, Peter, 1600-1662,Macock, John, printer,Seile, Anne, d. 1678, bookseller,Sawbridge, George, d. 1681, bookseller,Martyn, John, fl. 1649-1680, bookseller,Place, John, fl. 1645-1686, bookseller,Brewster, Edward, fl. 1654-1699, bookseller,Bassett, Thomas, bookseller, bookseller,Horne, Robert, fl. 1660-1686, bookseller,Brome, Henry, bookseller,Chiswell, Richard, bookseller,Boulter, Robert, fl. 1666-1683, bookseller,Tooke, Benjamin, d. 1716, bookseller,Nye, Louis. donor",1671-01-01T00:00:00Z,cyprianusanglicu00heyl,eng,"Cyprianus anglicus:, or, The history of the life and death, of the most reverend and renowned prelate William by divine providence, Lord Archbishop of Canterbury, Primate of all England, and Metropolitan, chancellor of the Universities of Oxon. and Dublin, and one of the Lords of the Privy Council to His late Most Sacred Majesty King Charles the First, second Monarch of Great Britain : Containing also the ecclesiastical history of the three kingdoms of England, Scotland, and Ireland from his first rising till his death"
"Baxter, Richard, 1615-1691",1671-01-01T00:00:00Z,defenceofprincip00baxt,eng,"A defence of the principles of love, which are necessary to the unity and concord of Christians; and are delivered in a book called The cure of church-divisions ... Written to detect and eradicate all love-killing, dividing, and church-destroying principles, passions and practice, and to preserve the weak in this hour of manifold temptation"
"Baxter, Richard, 1615-1691",1671-01-01T00:00:00Z,defprincip00baxt,eng,"A defence of the principles of love, which are necessary to the unity and concord of Christians, and are delivered in a book called The cure of church-divisions .."
"Montanus, Arnoldus, 1625?-1683",1671-01-01T00:00:00Z,descriptionofnew00mont,eng,Description of New Netherland
"Baxter, Richard, 1615-1691",1671-01-01T00:00:00Z,divineapp00baxt,eng,"The divine appointment of the Lords Day proved : as a separated day for holy worship, especially in the Church assemblies, and consequently the cessation of the seventh day Sabbath .."
"Taylor, Jeremy, 1613-1667,Adams, John, 1735-1826, former owner. BRL,Boston Public Library) John Adams Library BRL",1671-01-01T00:00:00Z,ductordubitantiu00tayl,eng,"Ductor dubitantium : or, The rule of conscience in all her general measures; serving as a great instrument for the determination of cases of conscience. In four books"
"Dryden, John, 1631-1700,Herringman, Henry, -1704, publisher,Newcomb, Thomas, -1681 or 1682, printer,Barton, Thomas Pennant, 1803-1869, former owner,Holgate, William, former owner",1671-01-01T00:00:00Z,eveningsloveormo00dryd,eng,"An evening's love, or, The mock-astrologer : acted at the Theater Royal, by His Majesties servants"
"Dryden, John, 1631-1700,Herringman, Henry, -1704, bookseller,Newcomb, Thomas, -1681 or 1682, printer,Barton, Thomas Pennant, 1803-1869, former owner,Holgate, William, former owner",1671-01-01T00:00:00Z,eveningsloveormo00dryd_0,eng,"An evening's love, or, The mock-astrologer : acted at the Theater Royal, by His Majesties Servants"
"Coke, Edward, Sir, 1552-1634",1671-01-01T00:00:00Z,fourthpartinsti00cokegoog,eng,The fourth part of the Institutes of the laws of England : Concerning the jurisdiction of courts.
"Bill, John, active 1630-1681, printer,Barker, Christopher, active 1640-1680, printer,Hove, Frederick Hendrick van, 1628?-1698, engraver",1671-01-01T00:00:00Z,holybiblecontain00bill,English,The Holy Bible : containing the Old Testament and the New
"Playford, John, 1623-1686?,Campion, Thomas, 1567-1620. Art of descant : or, composing of musick in parts ..",1671-01-01T00:00:00Z,introosk00play,eng,An introduction to the skill of musick : in two books ..
"Dryden, John",1671-01-01T00:00:00Z,ita-bnc-mag-00003068-001,eng,"An evening's love, or The mock-astrologer. Acted at the Theater Royal, by his Majesties servants. Written by John Dryden ..."
"Straight, John, 1605?-1680",1671-01-01T00:00:00Z,joycingo00stra,eng,"The rule of rejoycing, or A direction for mirth : In a sermon preached upon Trinity-Sunday, being the 18th of June, in the year of our Lord, 1671"
Basilius Valentinus,1671-01-01T00:00:00Z,lastvvilltestame00basi,eng,"The last vvill and testament of Basil Valentine, monke of the order of St. Bennet : which, being alone, he hid under a table of marble, behind the high-altar of the cathedral church, in the imperial city of Erford : leaving it there to be found by him, whom Gods providence should make worthy of it : to which is added two treatises, the first declaring his manual operations, the second shewing things natural and supernatural"
"Lloyd, David, 1597-1663",1671-01-01T00:00:00Z,legendofcaptainj01lloy,"eng,gre,myn,spa","The legend of Captain Jones: : the first and second part. Relating his adventure to sea: his first landing, and strange combat with a mighty bear. His furious battel with his six and thirty men against the army of eleven kings, with their overthrow and deaths. His relieving of Kemper castle. His strange and admirable sea-fight with six huge gallies of Spain, and nine thousand souldiers. His being taken prisoner, and hard usage. His being set at liberty by the kings command, and return for England. Also, his other incredible adventures and atchievements by sea and land; continued to his death"
"Annesley, Samuel, 1620?-1696. comp",1671-01-01T00:00:00Z,morningexercise00annegoog,eng,"The morning-exercise at Cripple-gate: or, Several cases of conscience practically resolved, sundry ministers, September 1661. .."
"Milton, John, 1608-1674,Macock, John, printer,Starkey, John, active 17th century, bookseller,Milton, John, 1608-1674. Samson Agonistes,Borden, Matthew C. D. (Matthew Chaloner Durfee), 1842-1912, former owner,Terry, Roderick T., 1849-1933, former owner,Riviere & Son, binder",1671-01-01T00:00:00Z,paradiseregaindp00milt_0,eng,Paradise regain'd : a poem in IV books : to which is added Samson Agonistes
"Brooks, Thomas, 1608-1680",1671-01-01T00:00:00Z,preciousremedies01broo,eng,"Precious remedies against satan's devices. or, Salve for Believers and unbelievers sores. Being a companion for those that are in Christ, or out of Christ; that fight or neglect ordinances, under a pretence of living above them; that are growing (in spirituals) or decaying; that are tempted, or deserted; afflicted or opposed, that have assurance, or that want assurance, &c"
A. = William Aglionby W,1671-01-01T00:00:00Z,presentstateuni00wgoog,English,"The Present State of the United Provinces of the Low-Countries as to the Government, Laws ..."
"Bacon, Francis, 1561-1626,Rawley, William, 1588?-1667,Derby, Edward Smith Stanley, Earl of, 1775-1851 (bookplate),Derby, Edward George Geoffrey Smith Stanley, Earl of, 1799-1869 (bookplate),Spedding, James, 1808-1881 (association)",1671-01-01T00:00:00Z,resvscitatioorbr00baco,eng,"Resvscitatio; or, Bringing into pvblick light several pieces of the works civil, historical, philosophical, and theological, hitherto sleeping of the Right Honourable Francis Bacon ... In 2 parts"
"Bagshaw, Edward, 1629-1671",1671-01-01T00:00:00Z,reviewconclusion00bags,eng,"A review and conclusion of the antidote against Mr. Baxter's palliated cure of church divisions : wherein Mr. Baxter's late repentance is examined, all his immodest calumnies confuted, and the grounds of separation further cleared"
"Baxter, Richard, 1615-1691",1671-01-01T00:00:00Z,secondadmonition00baxt,eng,"A second admonition to Mr. Edward Bagshaw : written to call him to repentance for many false doctrines, crimes, and specially fourscore palpable untruths .."
"Pierce, Thomas, 1622-1691",1671-01-01T00:00:00Z,serm00pier,eng,A collection of sermons upon several occasions
"Boyle, Robert, 1627-1691",1671-01-01T00:00:00Z,someconsideratio02boyl,eng,Some considerations touching the usefulness of experimental naturall philosophy
"Prideaux, John, 1578-1650",1671-01-01T00:00:00Z,synopsisofcounce00priduoft,eng,A synopsis of councels
John Newton,1671-01-01T00:00:00Z,tabulaemathemat00newtgoog,English,"Tabulae Mathematicae: Or, Tables of the Natural Sines, Tangents, and Secants ..."
"Leigh, Edward, 1602-1671,Hailstone, Edward, d 1818-1890, former owner",1671-01-01T00:00:00Z,threediatribesor00leig,eng,"Three diatribes or discourses. First of travel, or A guide for travellers into forein parts. Secondly, of money or coyns. Thirdly, of measuring of the distance betwixt place and place"
"Boyle, Robert, 1627-1691",1671-01-01T00:00:00Z,tracts00boyl,eng,Tracts
,1671-01-01T00:00:00Z,truemis00slsn,eng,"The True non-conformist : in answere to the modest and free conference betwixt a conformist and a non-conformist, about the present distempers of Scotland"
George Keith,1671-01-01T00:00:00Z,universallfreeg00keitgoog,English,"The universall free grace of the gospell asserted, or The light of the ... gospell ... shining ..."
"Clarke, Samuel, 1599-1682",1671-01-01T00:00:00Z,valiantsirdrake00clarrich,eng,The life and death of the valiant and renowned Sir Francis Drake ..
"Sternhold, Thomas, d. 1549,Hopkins, John, d. 1570",1671-01-01T00:00:00Z,wholebookofpsalm01ster,eng,The whole book of Psalms:
"Heylyn, Peter, 1600-1662",1672-01-01T00:00:00Z,aeriusredivivuso00heyl,eng,"Aerius redivivus : or, the history of the Presbyterians. Containing the beginnings, progresse, and successes of that active sect. Their oppositions to monarchical and episcopal government. Their innovations in the church;: and, their imbroilments of the kingdoms and estates of Christendom in the pursuit of their designs. From the year 1536 to the year 1647"
"Grew, Nehemiah, 1641-1712,Brouncker, William Brouncker, Viscount, 1620 or 21-1684,Hickman, Spencer, fl. 1670-1672, publisher,Dickson, Hugh, former owner. DSI,Royal Society (Great Britain),Burndy Library, donor. DSI",1672-01-01T00:00:00Z,anatomyofvegetab00grew,eng,The anatomy of vegetables begun : with a general account of vegetation founded thereon
"Boyle, Robert, 1627-1691",1672-01-01T00:00:00Z,AnEssayAboutTheOrigineVirtuesOfGemsWhereinAreProposdAnd,English,"An essay about the origine & virtues of gems : wherein are propos'd and historically illustrated some conjectures about the consistence of the matter of precious stones, and the subjects wherein their chiefest virtues reside"
John Cosin,1672-01-01T00:00:00Z,ascholasticalhi00cosigoog,English,"A Scholastical History of the Canon of the Holy Scripture, Or, The Certain and Indubitate Books ..."
"Seller, John, fl. 1658-1698",1672-01-01T00:00:00Z,atlasmaritimusor00sell,eng,"Atlas maritimus, or A book of charts : Describeing the sea coasts capes headlands sands shoals rocks and dangers the bayes roads harbors rivers and ports, in most of the knowne parts of the world. With the true courses and distances, from one place to another : Gathered from the latest and best discoveryes, that have bin made by divers able and experienced navigators of our English nation : Accomodated with an hydrographicall description of the whole world"
"Smith, William",1672-01-01T00:00:00Z,baptistssophistr00smit,eng,"The Baptists' sophistry discovered : in a brief answer to a late pamphlet, entituled, The Quakers subterfuge or evasion overturned .."
"Josselyn, John, active 1630-1675",1672-01-01T00:00:00Z,CAT86842775,eng,"New-Englands rarities discovered : in birds, beasts, fishes, serpents, and plants of that country ; together wih the physical and chyrurgical remedies wherewith the natives constantly use to cure their distempers, wounds, and sores ; also A perfect description of an Indian squa, in all her bravery, with a poem not improperly conferr'd upon her ; lastly, a chronological table of the most remarkable passage in that country amongst the English"
"Dryden, John, 1631-1700,Herringman, Henry, -1704, publisher,Newcomb, Thomas, -1681 or 1682, printer,Gybbon, Phillips, 1678-1762, former owner",1672-01-01T00:00:00Z,conquestofgranad00dryd,eng,The conquest of Granada by the Spaniards : in two parts : acted at the Theater-Royall
"Dryden, John, 1631-1700,Herringman, Henry, -1704, bookseller,Newcomb, Thomas, -1681 or 1682, printer,Gybbon, Phillips, 1678-1762, former owner,Barton, Thomas Pennant, 1803-1869, former owner",1672-01-01T00:00:00Z,conquestofgranad00dryd_0,eng,The conquest of Granada by the Spaniards : in two parts : acted at the Theater-Royall
Theophilus Gale,1672-01-01T00:00:00Z,courtgentilesor00galegoog,English,"The Court of the Gentiles, Or, A Discourse Touching the Original of Human Literature: Both ..."
"Gale, Theophilus, 1628-1678",1672-01-01T00:00:00Z,courtofgentileso01gale,eng,"The court of the Gentiles : or, A discourse touching the original of human literature, both philologie and philosophie, from the Scriptures andJewish church .."
"Gale, Theophilus, 1628-1678",1672-01-01T00:00:00Z,courtofgentileso02gale,eng,"The court of the Gentiles : or, A discourse touching the original of human literature, both philologie and philosophie, from the Scriptures andJewish church .."
"Thackeray, William, active 1664-1693, bookseller,Shakespeare, William, 1564-1616, dubious author,Barton, Thomas Pennant, 1803-1869, former owner",1672-01-01T00:00:00Z,cupidscabinetunl00shak,eng,"Cupids cabinet unlock't, or, The new accademy of complements : odes, epigrams, songs, and sonnets, poesies, presentations, congratulations, ejaculations, rhapsodies, &c. : with other various fancies created partly for delight, but chiefly for the use of all ladies, gentlemen, and strangers, who affect to speak elegantly, or write queintly"
"Blome, Richard, d. 1705,Lynch, Thomas, Sir, d. 1684?",1672-01-01T00:00:00Z,descriptionofisl00blom,eng,"A description of the island of Jamaica; with the other isles and territories in America, to which the English are related, viz. Barbadoes, St. Christophers, Nievis or Mevis, Antego, St. Vincent, Dominica, Montserrat, Anguilla, Barbada, Bermudes, Carolina, Virginia, Maryland, New-York, New England, New-Foundland"
"Lederer, John,Talbot, William, Sir, d. 1691",1672-01-01T00:00:00Z,discoveriesofjoh00leder,eng,"The discoveries of John Lederer, in three several marches from Vriginia, to the west of Carolina, and other parts of the continent: begun in March 1669, and ended in September 1670. Together with a general map of the whole territory which he traversed"
"Jacombe, Thomas, 1622-1687",1672-01-01T00:00:00Z,eighteensermonso00jaco,eng,Eighteen sermons on Romans viii. 1-4
John Gadbury,1672-01-01T00:00:00Z,ephemeridescele00gadbgoog,English,"Ephemerides of the Celestial Motions and Aspects, Eclipses of the Luminaries ..."
"Boyle, Robert, 1627-1691",1672-01-01T00:00:00Z,essayaboutorigin00boyl,eng,"An essay about the origine & virtues of gems : wherein are propos'd and historically illustrated some conjectures about the consistence of the matter of precious stones, and the subjects wherein their chiefest virtues reside"
"Salmon, Thomas, 1648-1706,Birchensha, John, fl. 1664-1672,Monteage, Stephen, 18th cent., former owner. StEdNL",1672-01-01T00:00:00Z,essaytoadvanceme00salm,eng,"An essay to the advancement of musick, : by casting away the perplexity of different cliffs. And uniting all sorts of musick lute, viol, violin, organ, harpsechord, voice, &c. in one universal character."
"Frank, Mark",1672-01-01T00:00:00Z,franksermons02franuoft,eng,"Sermons, being a course of sermons beginning at Advent and so continued through the Festivals, also a sermon preached at St. Paul's Cross, in the year Forty-one, and then commanded to be printed by King Charles I"
"Frank, Mark",1672-01-01T00:00:00Z,frankssermons00franuoft,eng,"Sermons, being a course of sermons beginning at Advent and so continued through the Festivals, also a sermon preached at St. Paul's Cross, in the year Forty-one, and then commanded to be printed by King Charles I"
"Sinclair, George, d. 1696",1672-01-01T00:00:00Z,hydrostaticksorw00sinc,eng,"The hydrostaticks; : or, The weight, force, and pressure of fluid bodies made evident by physical, and sensible experiments, together with some miscellany observations, the last whereof is a short history of coal, and of all the common and proper accidents thereof, a subject never treated of before."
"Janeway, James, 1636-1674",1672-01-01T00:00:00Z,invisiblesrealit00jan,eng,"Invisibles, realities demonstrated in the holy life and triumphant death of Mr. John Janeway .."
"Bertius, Petrus, 1565-1629",1672-01-01T00:00:00Z,lifedejames00bert,eng,"The life and death of James Arminius and Simon Episcopius, professors of divinity in the University of Leyden in Holland : both of them famous defenders of the doctrine of Gods universal grace and sufferers for it : now published in the English tongue"
"Shadwell, Thomas,Dryden, John, 1631-1700. Hind and the panther : a poem,Montagu, Charles. Hind and the panther transvers'd to the story of the country-mouse and the city-mouse,Brown, Thomas. Weesils : a satyrical fable, giving an account of some argumental passages happening in the Lion's Court about Weesilion's taking the oaths,Selden, John, 1584-1654. Table-talk : being the discourses of John Selden ..",1672-01-01T00:00:00Z,miserco00shad,eng,"The miser : a comedy, acted by his Majesties servants at the Theatre Royal"
J. Achard,1672-01-01T00:00:00Z,moonshineorrest00achagoog,English,"Moon-shine, Or, The Restauration of Jews-trumps and Bagpipes: Being an Answer to Dr. R. Wild's ..."
"Lacy, John, -1681,Crooke, William, bookseller,Dring, Thomas, -1695, bookseller,Barton, Thomas Pennant, 1803-1869, former owner",1672-01-01T00:00:00Z,oldtroopormonsie00lacy,eng,"The old troop, or, Monsieur Raggou : as it was acted at the Theatre-Royal"
"Salmon, William, 1644-1713,Holmes, P., -1702",1672-01-01T00:00:00Z,polygraphiceorar00salm_0,eng,"Polygraphice, or, The art of drawing, engraving, etching, limning, painting, washing, varnishing, colouring, and dying : in three books : the like never yet extant"
E. W. (Edward Worsley ),1672-01-01T00:00:00Z,reasonandreligi00goog,English,"Reason and Religion: Or, The Certain Rvle of Faith, where the Infallibility of the Roman ..."
"Worsley, E",1672-01-01T00:00:00Z,reasor00wors,eng,"Reason and religion, or, The certain rule of faith : where the infallibility of the Roman Catholick Church is asserted, against atheists, heathens, Iewes, Turks, and all sectaries ; with a refutation of Mr. Stillingfleets many gross errours"
"Stubbes, Henry",1672-01-01T00:00:00Z,rosemar00stub,eng,"Rosemary and bayes : or, Animadversions upon a treatise called The rehearsall trans-prosed .."
"Baxter, Richard, 1615-1691",1672-01-01T00:00:00Z,sacrileg00baxt,eng,"Sacrilegious desertion of the holy ministery rebuked : and tolerated preaching of the gospel vindicated, against the reasonings of a confident questionist, in a book called [Toleration not to be abused] .."
"Frank, Mark",1672-01-01T00:00:00Z,sermonsbeingcour02fran,eng,"Sermons, being a course of sermons beginning at Advent and so continued through the Festivals, also a sermon preached at St. Paul's Cross, in the year Forty-one, and then commanded to be printed by King Charles I"
"Ward, Seth, 1617-1689,Willis, edward (autograph)",1672-01-01T00:00:00Z,sixsermons00warduoft,eng,Six sermons
"Selden John, 1584-1654",1672-01-01T00:00:00Z,titlesofhonor00seld,eng,Titles of honor
"Baxter, Richard, 1615-1691,Baxter, Richard, 1615-1691. Sermon of judgment : preached at Pauls before the Honourable Lord Major and Aldermen of the City of London, Decemb. 17, 1654 ..",1672-01-01T00:00:00Z,treadeathl00baxt,eng,A treatise of death : the last enemy to be destroyed ..
"Webster, John, 1580?-1625?,Crooke, William, publisher,Barton, Thomas Pennant, 1803-1869, former owner",1672-01-01T00:00:00Z,vittoriacorombon00webs,eng,"Vittoria Corombona, or, The white devil : a tragedy"
Robert Clavell,1673-01-01T00:00:00Z,acatalogueallbo00clavgoog,English,A Catalogue of All the Books Printed in England Since the Dreadful Fire of ...
"Dryden, John, 1631-1700,Herringman, Henry, -1704, publisher,Newcomb, Thomas, -1681 or 1682, printer",1673-01-01T00:00:00Z,amboynatragedyas00dryd,eng,Amboyna : a tragedy as it is acted at the Theatre-Royal
"Dryden, John, 1631-1700,Herringman, Henry, -1704, publisher,Newcomb, Thomas, -1681 or 1682, printer",1673-01-01T00:00:00Z,assignationorlov00dryd,eng,"The assignation, or, Love in a nunnery : as it is acted at the Theatre-Royal"
"Ingelo, Nathaniel, 1621?-1683",1673-01-01T00:00:00Z,bentivoliourania00inge,eng,Bentivolio and Urania : in six books
"Brown, Edward, 1644-1708,Sherwin, William, active 1670-1710",1673-01-01T00:00:00Z,briefaccountofso00brow_0,eng,"A brief account of some travels in Hungaria, Servia, Bulgaria, Macedonia, Thessaly, Austria, Styria, Carinthia, Carniola, and Friuli : as also some observations on the gold, silver, copper, quick-silver mines, baths, and mineral waters in those parts : with the figures of some habits and remarkable places"
"Hill, Joseph, 1625-1707,Berry, Thomas, active 1666-1675, printer",1673-01-01T00:00:00Z,bub_gb_-Wn9wkxM8XoC,eng,"The interest of these United Provinces : being a defence of the Zeelanders choice. Wherein is shewne, I. That we ought unanimously to defend our selves. II. That if we cannot, it is better to be under England than France, in regard of religion, liberty, estates, and trade III. That we are not yet come to that extremity, but we may remaine a republick. And that our compliance with England is the onely meanes for this. Together with severall remarkes upon the severall remarkes upon the present, and conjectures on the future state of affaires in Europe, especially as relating to this Republick"
Randle Cotgrave,1673-01-01T00:00:00Z,bub_gb_9EI_AAAAcAAJ,English,A French and English dictionary
Thomas : von Kempen,1673-01-01T00:00:00Z,bub_gb_sT22EQ7HR-cC,English,"The Following of Christ. in Four Books Written by John Gersen, Abbot of Vercelles, of the Holy Order of St. Benedict .."
Rev. Gilbert Burnet,1673-01-01T00:00:00Z,BurnetsGloryPdf,eng,"Rome's Glory; or, A Collection of Divers Miracles Wrought by Popish Saints...Collected out of their Own Authors"
"Blome, Richard, d. 1705,Blome, Richard, d. 1705. Britannia, or, A geographical description of the Kingdoms of England, Scotland and Ireland, with the isles and territories thereto belonging",1673-01-01T00:00:00Z,cihm_90069,eng,Isles and territories belonging to His Majesty in America [microform]
"Seymar, William,Macclesfield, Richard Timothy George Parker, Earl of, former owner",1673-01-01T00:00:00Z,conjugiumconjurg00seym,eng,"Conjugium conjurgium, or, Some serious considerations on marriage : wherein (by way of caution and advice to a friend) its nature, end, events, concomitant accidents, &c. are examined"
"Bunyan, John, 1628-1688",1673-01-01T00:00:00Z,differencesinjud00buny,eng,"Differences in judgment about water-baptism, no bar to communion : or, To communicate with saints, as saints, proved lawful: in answer to a book written by the Baptists, and published by Mr. T. P. and Mr. W. K. entituled, Some serious reflections on that part of Mr. Bunyan's confession of faith, touching church-communion with unbaptized believers .."
"Allestree, Richard, 1619-1681",1673-01-01T00:00:00Z,divineautoritysi00alle,eng,The divine autority [sic] and usefulness of the Holy Scripture asserted in a sermon on the 2 Timothy 3. 15
Obadiah Walker,1673-01-01T00:00:00Z,eductionespecia00walkgoog,English,"Of eduction, especially of young gentlemen [by O. Walker]."
Elkanah Settle,1673-01-01T00:00:00Z,empressmoroccoa00settgoog,English,The Empress of Morocco: A Tragedy. With Sculptures. As it is Acted at the Duke's Theatre
"Allestree, Richard, 1619-1681",1673-01-01T00:00:00Z,gentlemanscallin00alle,eng,The gentleman's calling
"Allestree, Richard, 1619-1681, supposed author,Dolle, William, fl. 1670-1680, engraver",1673-01-01T00:00:00Z,gentlemanscallin1673alle,eng,The gentleman's calling.
"Nani, Battista, 1616-1678,Honywood, Robert, Sir, 1601-1686,Adams, John, 1735-1826, former owner. BRL,John Adams Library (Boston Public Library) BRL",1673-01-01T00:00:00Z,historyofaffairs00nani,eng,The history of the affairs of Europe in this present age : but more particularly of the republick of Venice
Matthew] [Carter,1673-01-01T00:00:00Z,honorredivivuso00cargoog,English,"Honor Redivivus: Or, The Analysis of Honor and Armory"
"Hill, Joseph, 1625-1707",1673-01-01T00:00:00Z,interestoftheseu00hilluoft,eng,The interest of these united provinces : being a defence of the Zeelanders choice ...
"Allestree, Richard, 1619-1681",1673-01-01T00:00:00Z,ladiescalling12alle,eng,The ladies' calling
"Dryden, John, 1631-1700",1673-01-01T00:00:00Z,marriagealamodec00dryd,eng,"Marriage a-la-mode. A comedy. As it is acted at the Theatre-Royal. Written by John Dryden, servant to His Majesty"
"Dryden, John, 1631-1700,Newcomb, Thomas, -1681 or 1682, printer,Herringman, Henry, -1704, publisher",1673-01-01T00:00:00Z,marriagealamodec00dryd_0,eng,Marriage a-la-mode : a comedy as it is acted at the Theatre-Royal
"Ligon, Richard,Guy, Thomas, 1645?-1725.,Peter Parker. bookseller.",1673-01-01T00:00:00Z,mobot31753000818390,eng,"A true & exact history of the island of Barbadoes : illustrated with a map of the island, as also the principal trees and plants there, set forth in their due proportions and shapes, drawn out by their several and respective scales. Together with the ingenio that makes the sugar, with the plots of the several houses, rooms, and other places, that are used in the whole process of sugar-making ... All cut in copper / by Richard Ligon, gent."
"Payne, Henry Neville, active 1672-1710,Dring, Thomas, -1695, bookseller,Halliwell-Phillipps, J. O. (James Orchard), 1820-1889, former owner,Barton, Thomas Pennant, 1803-1869, former owner",1673-01-01T00:00:00Z,morningrambleort00payn,eng,"The morning ramble, or, The town-humours : a comedy : acted at the Duke's Theatre"
Gilbert Burnet,1673-01-01T00:00:00Z,mysteryiniquity00burngoog,English,The Mystery of Iniquity Unvailed: In a Discourse Wherein is Held Forth the Opposition of the ...
"Charas, Moyse, 1619-1698,Redi, Francesco, 1626-1698,History of Medicine Collections (Duke University) NcD",1673-01-01T00:00:00Z,newexperimentsup01char,eng,New experiments upon vipers :
"Burnet, Gilbert, 1643-1715",1673-01-01T00:00:00Z,observations00burn,eng,"Observations on the first and second of the canons, commonly ascribed to the holy apostles. Wherein an account of the primitive constitution and government of churches, is contained"
"Burnet, Gilbert, 1643-1715",1673-01-01T00:00:00Z,observationsonfi00burn,eng,"Observations on the first and second of the canons, commonly ascribed to the holy apostles. Wherein an account of the primitive constitution and government of churches, is contained"
"Ray, John, 1627-1705,Willughby, Francis, 1635-1672, author,Faithorne, William, 1616-1691, engraver",1673-01-01T00:00:00Z,observationstopo00rayj,eng,"Observations topographical, moral, & physiological; : made in a journey through part of the Low-countries, Germany, Italy, and France: with a catalogue of plants not native of England, found spontaneously growing in those parts, and their virtues."
"Milton, John, 1608-1674,Hartlib, Samuel, d. 1662,Dring, Thomas, d. 1695. pbl,Rawlins, William. prt,Lowrie, John. fmo,Lowrie, Rebecca Lawrence. fmo,Milton, John, 1608-1674. Of education",1673-01-01T00:00:00Z,poeera00milt,"eng,lat","Poems, &c. upon several occasions"
,1673-01-01T00:00:00Z,raillerielamode00unkngoog,English,"Raillerie à la Mode Consider'd: Or, The Supercilious Detractor. A Joco-serious Discourse ..."
"Sandys, George, 1578-1644",1673-01-01T00:00:00Z,sandystravelscon00sand,eng,"Sandys Travels: containing an history of the original and present state of the Turkish empire ... the Mahometan religion and ceremonies. A description of Constantinople ... also, of Greece ... Of Ægypt ... A description of the Holy-Land ... Lastly, Italy described, and the islands adjoining. Illustrated with fifty graven maps and figures"
"Lloyd, William, 1627-1717",1673-01-01T00:00:00Z,seasonablediscou00lloyiala,eng,"A seasonable discourse : shewing the necessity of maintaining the established religion, in opposition to popery"
"Leigh, Richard] 1649 or 50-1728,Marvell, Andrew, 1621-1678",1673-01-01T00:00:00Z,thetransproser00leiguoft,eng,"The transproser rehears'd; or, The fifth act of Mr. Bayes's play. Being a postscript to the animadversions on the preface to Bishop Bramhall's Vindication, &c, shewing what grounds there are of fears and jealousies of popery"
"Ligon, Richard",1673-01-01T00:00:00Z,trueexacthistor00ligo,eng,"A true & exact history of the island of Barbadoes : illustrated with a map of the island, as also the principal trees and plants there, set forth in their due proportions and shapes, drawn out by their several and respective scales : together with the ingenio that makes the sugar, with the plots of the several houses, rooms, and other places, that are used in the whole process of sugar-making ... all cut in copper"
"Burnet, Gilbert, 1643-1715",1673-01-01T00:00:00Z,vindicationofa00burn,eng,"A vindication of the authority, constitution, and laws of the church and state of Scotland : in four conferences, wherein the answer to the dialogues betwixt the Conformist and the Non-conformist, is examined"
"Burnet, Gilbert, 1643-1715",1673-01-01T00:00:00Z,vindicationofaut00burn,eng,"A vindication of the authority, constitution, and laws of the church and state of Scotland : in four conferences, wherein the answer to the dialogues betwixt the Conformist and the Non-conformist, is examined"
,1673-01-01T00:00:00Z,vinegarmustardor00lond,eng,"Vinegar and mustard; or, Worm-wood lectures for every day in the week, being exercised and delivered in several parishes both of town and city, on several dayes"
"Kirkman, Francis, 1632-approximately 1680, compiler,Barton, Thomas Pennant, 1803-1869, former owner,Halliwell-Phillipps, J. O. (James Orchard), 1820-1889, former owner,Roxburghe, John Ker, Duke of, 1740-1804, former owner,S. Leigh Sotheby & John Wilkinson (Firm), auctioneer",1673-01-01T00:00:00Z,witsorsportupons00kirk,eng,"The wits, or, Sport upon sport : being a curious collection of several drols and farces : presented and shewn for the merriment and delight of wise men, and the ignorant ..."
Francis Osborne,1673-01-01T00:00:00Z,worksfrancisosb00osbogoog,English,The Works of Francis Osborn Esq.
"Josselyn, John, active 1630-1675,Widdowes, G. (Giles), active 1669-1675, publisher,Sheppard, former owner. DSI",1674-01-01T00:00:00Z,accounttwovoyag00Joss,eng,"An account of two voyages to New-England : wherein you have the setting out of a ship, with the charges; the prices of all necessaries for furnishing a planter and his family at his first coming; a description of the countrey, natives and creatures, with their merchantil and physical use : the government of the countrey as it is now possessed by the English, &c. : A large chronological table of the most remarkable passages, from the first discovering of the continent of America, to the year 1673"
"Sedziwój, Micha, ca. 1556-ca. 1646,Paracelsus, 1493-1541. De natura rerum,Dorn, Gerhard, 16th cent. Dictionarium Paracelsi,French, John, 1616-1657",1674-01-01T00:00:00Z,alchymytakenouto00sedz,eng,A new light of alchymy : taken out of the fountain of nature and manual experience : to which is added a treatise of sulphur
"Thou, Jacques-Auguste de, 1553-1617,Thou, Jacques-Auguste de, 1553-1617,Thou, Jacques Auguste de and others",1674-01-01T00:00:00Z,bloodymassacres00thou1,eng,"The history of the bloody massacres of the Protestants in France in the year of our Lord, 1572, rendered into English"
